cycle	date	state	hpi	year	month	type
1999M09	9/1/1999	TX	93.09844647	1999	9	State
1999M09	9/1/1999	UT	97.93337416	1999	9	State
1999M09	9/1/1999	VA	91.85318907	1999	9	State
1999M09	9/1/1999	VT	92.74757653	1999	9	State
1999M09	9/1/1999	WA	94.95308151	1999	9	State
1999M09	9/1/1999	WI	95.0294813	1999	9	State
1999M09	9/1/1999	WV	97.31428121	1999	9	State
1999M09	9/1/1999	WY	95.39603665	1999	9	State
1999M09	9/1/1999	US.NSA	91.16317109	1999	9	US
1999M09	9/1/1999	US.SA	90.35031799	1999	9	US
1999M10	10/1/1999	AK	96.85890033	1999	10	State
1999M10	10/1/1999	AL	97.17681529	1999	10	State
1999M10	10/1/1999	AR	96.713644	1999	10	State
1999M10	10/1/1999	AZ	93.69970185	1999	10	State
1999M10	10/1/1999	CA	85.53717248	1999	10	State
1999M10	10/1/1999	CO	88.951399	1999	10	State
1999M10	10/1/1999	CT	91.27666919	1999	10	State
1999M10	10/1/1999	DC	85.28424765	1999	10	State
1999M10	10/1/1999	DE	93.09534708	1999	10	State
1999M10	10/1/1999	FL	91.19039422	1999	10	State
1999M10	10/1/1999	GA	94.00617128	1999	10	State
1999M10	10/1/1999	HI	93.84538428	1999	10	State
1999M10	10/1/1999	IA	96.21992928	1999	10	State
1999M10	10/1/1999	ID	97.15264724	1999	10	State
1999M10	10/1/1999	IL	92.98175154	1999	10	State
1999M10	10/1/1999	IN	97.07685895	1999	10	State
1999M10	10/1/1999	KS	96.49745301	1999	10	State
1999M10	10/1/1999	KY	96.11110126	1999	10	State
1999M10	10/1/1999	LA	96.43851575	1999	10	State
1999M10	10/1/1999	MA	86.45367395	1999	10	State
1999M10	10/1/1999	MD	93.01722945	1999	10	State
1999M10	10/1/1999	ME	91.20174154	1999	10	State
1999M10	10/1/1999	MI	94.07787354	1999	10	State
1999M10	10/1/1999	MN	89.47647651	1999	10	State
1999M10	10/1/1999	MO	94.25408729	1999	10	State
1999M10	10/1/1999	MS	97.27229664	1999	10	State
1999M10	10/1/1999	MT	95.55508057	1999	10	State
1999M10	10/1/1999	NC	95.99929546	1999	10	State
1999M10	10/1/1999	ND	98.36490523	1999	10	State
1999M10	10/1/1999	NE	96.63826178	1999	10	State
1999M10	10/1/1999	NH	85.8566844	1999	10	State
1999M10	10/1/1999	NJ	89.85176178	1999	10	State
1999M10	10/1/1999	NM	99.07649466	1999	10	State
1999M10	10/1/1999	NV	95.47535496	1999	10	State
1999M10	10/1/1999	NY	90.86209483	1999	10	State
1999M10	10/1/1999	OH	96.65411238	1999	10	State
1999M10	10/1/1999	OK	96.51706726	1999	10	State
1999M10	10/1/1999	OR	97.15232812	1999	10	State
1999M10	10/1/1999	PA	94.9983931	1999	10	State
1999M10	10/1/1999	RI	87.82650293	1999	10	State
1999M10	10/1/1999	SC	95.28115466	1999	10	State
1999M10	10/1/1999	SD	95.60006352	1999	10	State
1999M10	10/1/1999	TN	97.6491888	1999	10	State
1999M10	10/1/1999	TX	93.18522565	1999	10	State
1999M10	10/1/1999	UT	97.95679232	1999	10	State
1999M10	10/1/1999	VA	92.01914965	1999	10	State
1999M10	10/1/1999	VT	93.18008094	1999	10	State
1999M10	10/1/1999	WA	95.07833675	1999	10	State
1999M10	10/1/1999	WI	95.07659187	1999	10	State
1999M10	10/1/1999	WV	97.3586157	1999	10	State
1999M10	10/1/1999	WY	95.51883602	1999	10	State
1999M10	10/1/1999	US.NSA	91.38717723	1999	10	US
1999M10	10/1/1999	US.SA	90.81733884	1999	10	US
1999M11	11/1/1999	AK	96.6046813	1999	11	State
1999M11	11/1/1999	AL	97.49365103	1999	11	State
1999M11	11/1/1999	AR	96.68004906	1999	11	State
1999M11	11/1/1999	AZ	93.96270497	1999	11	State
1999M11	11/1/1999	CA	86.09446038	1999	11	State
1999M11	11/1/1999	CO	89.36136476	1999	11	State
1999M11	11/1/1999	CT	91.68921968	1999	11	State
1999M11	11/1/1999	DC	86.06015741	1999	11	State
1999M11	11/1/1999	DE	92.96190498	1999	11	State
1999M11	11/1/1999	FL	91.7344946	1999	11	State
1999M11	11/1/1999	GA	94.42260952	1999	11	State
1999M11	11/1/1999	HI	94.57350335	1999	11	State
1999M11	11/1/1999	IA	96.27450317	1999	11	State
1999M11	11/1/1999	ID	96.98168462	1999	11	State
1999M11	11/1/1999	IL	92.98652614	1999	11	State
1999M11	11/1/1999	IN	97.27553332	1999	11	State
1999M11	11/1/1999	KS	96.52271065	1999	11	State
1999M11	11/1/1999	KY	96.35656409	1999	11	State
1999M11	11/1/1999	LA	96.38591247	1999	11	State
1999M11	11/1/1999	MA	86.94485245	1999	11	State
1999M11	11/1/1999	MD	92.97025459	1999	11	State
1999M11	11/1/1999	ME	91.41661297	1999	11	State
1999M11	11/1/1999	MI	94.2207375	1999	11	State
1999M11	11/1/1999	MN	89.66844071	1999	11	State
1999M11	11/1/1999	MO	94.53427456	1999	11	State
1999M11	11/1/1999	MS	97.29090526	1999	11	State
1999M11	11/1/1999	MT	95.33144702	1999	11	State
1999M11	11/1/1999	NC	96.10629113	1999	11	State
1999M11	11/1/1999	ND	98.11414043	1999	11	State
1999M11	11/1/1999	NE	96.8621365	1999	11	State
1999M11	11/1/1999	NH	86.57631079	1999	11	State
1999M11	11/1/1999	NJ	90.07829329	1999	11	State
1999M11	11/1/1999	NM	99.02899867	1999	11	State
1999M11	11/1/1999	NV	95.57621746	1999	11	State
1999M11	11/1/1999	NY	91.08533844	1999	11	State
1999M11	11/1/1999	OH	96.56488796	1999	11	State
1999M11	11/1/1999	OK	96.23522676	1999	11	State
1999M11	11/1/1999	OR	97.09487643	1999	11	State
1999M11	11/1/1999	PA	95.20710924	1999	11	State
1999M11	11/1/1999	RI	88.70018317	1999	11	State
1999M11	11/1/1999	SC	95.73290629	1999	11	State
1999M11	11/1/1999	SD	95.64389944	1999	11	State
1999M11	11/1/1999	TN	97.78223485	1999	11	State
1999M11	11/1/1999	TX	93.44194558	1999	11	State
1999M11	11/1/1999	UT	97.88239687	1999	11	State
1999M11	11/1/1999	VA	92.0812538	1999	11	State
1999M11	11/1/1999	VT	93.55350896	1999	11	State
1999M11	11/1/1999	WA	95.17196014	1999	11	State
1999M11	11/1/1999	WI	95.20384436	1999	11	State
1999M11	11/1/1999	WV	97.59918031	1999	11	State
1999M11	11/1/1999	WY	95.65134155	1999	11	State
1999M11	11/1/1999	US.NSA	91.67904388	1999	11	US
1999M11	11/1/1999	US.SA	91.36785053	1999	11	US
1999M12	12/1/1999	AK	96.4626671	1999	12	State
1999M12	12/1/1999	AL	97.68438765	1999	12	State
1999M12	12/1/1999	AR	96.62657437	1999	12	State
1999M12	12/1/1999	AZ	94.50913865	1999	12	State
1999M12	12/1/1999	CA	87.56220236	1999	12	State
1999M12	12/1/1999	CO	90.02262393	1999	12	State
1999M12	12/1/1999	CT	92.39479635	1999	12	State
1999M12	12/1/1999	DC	86.94688868	1999	12	State
1999M12	12/1/1999	DE	93.06052312	1999	12	State
1999M12	12/1/1999	FL	92.33114511	1999	12	State
1999M12	12/1/1999	GA	94.73187519	1999	12	State
1999M12	12/1/1999	HI	95.42130608	1999	12	State
1999M12	12/1/1999	IA	96.31035242	1999	12	State
1999M12	12/1/1999	ID	97.17210275	1999	12	State
1999M12	12/1/1999	IL	93.29744921	1999	12	State
1999M12	12/1/1999	IN	97.32573454	1999	12	State
1999M12	12/1/1999	KS	96.52567051	1999	12	State
1999M12	12/1/1999	KY	96.63427723	1999	12	State
1999M12	12/1/1999	LA	96.47423544	1999	12	State
1999M12	12/1/1999	MA	87.55224415	1999	12	State
1999M12	12/1/1999	MD	93.15386463	1999	12	State
1999M12	12/1/1999	ME	91.69504066	1999	12	State
1999M12	12/1/1999	MI	94.5217464	1999	12	State
1999M12	12/1/1999	MN	90.20458893	1999	12	State
1999M12	12/1/1999	MO	94.91027907	1999	12	State
1999M12	12/1/1999	MS	97.68587288	1999	12	State
1999M12	12/1/1999	MT	95.41346904	1999	12	State
1999M12	12/1/1999	NC	96.2937303	1999	12	State
1999M12	12/1/1999	ND	97.94518413	1999	12	State
1999M12	12/1/1999	NE	97.25794103	1999	12	State
1999M12	12/1/1999	NH	87.2975572	1999	12	State
1999M12	12/1/1999	NJ	90.55584742	1999	12	State
1999M12	12/1/1999	NM	99.03815112	1999	12	State
1999M12	12/1/1999	NV	95.81916941	1999	12	State
1999M12	12/1/1999	NY	91.70275712	1999	12	State
1999M12	12/1/1999	OH	96.56479507	1999	12	State
1999M12	12/1/1999	OK	96.17849428	1999	12	State
1999M12	12/1/1999	OR	97.46609945	1999	12	State
1999M12	12/1/1999	PA	95.41024852	1999	12	State
1999M12	12/1/1999	RI	89.39456839	1999	12	State
1999M12	12/1/1999	SC	96.21809363	1999	12	State
1999M12	12/1/1999	SD	95.81851427	1999	12	State
1999M12	12/1/1999	TN	97.95487037	1999	12	State
1999M12	12/1/1999	TX	94.05657526	1999	12	State
1999M12	12/1/1999	UT	97.855213	1999	12	State
1999M12	12/1/1999	VA	92.2616669	1999	12	State
1999M12	12/1/1999	VT	93.91007628	1999	12	State
1999M12	12/1/1999	WA	95.72816222	1999	12	State
1999M12	12/1/1999	WI	95.61088208	1999	12	State
1999M12	12/1/1999	WV	97.9689154	1999	12	State
1999M12	12/1/1999	WY	95.77554816	1999	12	State
1999M12	12/1/1999	US.NSA	92.32451	1999	12	US
1999M12	12/1/1999	US.SA	92.30917074	1999	12	US
2000M01	1/1/2000	AK	96.4118586	2000	1	State
2000M01	1/1/2000	AL	97.76088382	2000	1	State
2000M01	1/1/2000	AR	96.85276534	2000	1	State
2000M01	1/1/2000	AZ	95.1959135	2000	1	State
2000M01	1/1/2000	CA	88.50125306	2000	1	State
2000M01	1/1/2000	CO	90.77383534	2000	1	State
2000M01	1/1/2000	CT	92.77191418	2000	1	State
2000M01	1/1/2000	DC	87.94807079	2000	1	State
2000M01	1/1/2000	DE	93.29916739	2000	1	State
2000M01	1/1/2000	FL	92.78181718	2000	1	State
2000M01	1/1/2000	GA	95.00057593	2000	1	State
2000M01	1/1/2000	HI	96.14592054	2000	1	State
2000M01	1/1/2000	IA	96.42489667	2000	1	State
2000M01	1/1/2000	ID	97.71303857	2000	1	State
2000M01	1/1/2000	IL	93.6213852	2000	1	State
2000M01	1/1/2000	IN	97.31721066	2000	1	State
2000M01	1/1/2000	KS	96.67772078	2000	1	State
2000M01	1/1/2000	KY	96.99687236	2000	1	State
2000M01	1/1/2000	LA	96.94341339	2000	1	State
2000M01	1/1/2000	MA	88.32830898	2000	1	State
2000M01	1/1/2000	MD	93.45412676	2000	1	State
2000M01	1/1/2000	ME	92.08852377	2000	1	State
2000M01	1/1/2000	MI	94.98452723	2000	1	State
2000M01	1/1/2000	MN	90.8309391	2000	1	State
2000M01	1/1/2000	MO	95.18222302	2000	1	State
2000M01	1/1/2000	MS	98.12491657	2000	1	State
2000M01	1/1/2000	MT	95.83505276	2000	1	State
2000M01	1/1/2000	NC	96.48848558	2000	1	State
2000M01	1/1/2000	ND	97.93195325	2000	1	State
2000M01	1/1/2000	NE	97.69563124	2000	1	State
2000M01	1/1/2000	NH	87.95103041	2000	1	State
2000M01	1/1/2000	NJ	91.16454088	2000	1	State
2000M01	1/1/2000	NM	99.20104589	2000	1	State
2000M01	1/1/2000	NV	96.00980268	2000	1	State
2000M01	1/1/2000	NY	92.1119635	2000	1	State
2000M01	1/1/2000	OH	96.67576921	2000	1	State
2000M01	1/1/2000	OK	96.4767492	2000	1	State
2000M01	1/1/2000	OR	97.88563017	2000	1	State
2000M01	1/1/2000	PA	95.57163089	2000	1	State
2000M01	1/1/2000	RI	89.7383654	2000	1	State
2000M01	1/1/2000	SC	96.39564273	2000	1	State
2000M01	1/1/2000	SD	96.1784825	2000	1	State
2000M01	1/1/2000	TN	98.16210035	2000	1	State
2000M01	1/1/2000	TX	94.56291494	2000	1	State
2000M01	1/1/2000	UT	98.04502444	2000	1	State
2000M01	1/1/2000	VA	92.46908134	2000	1	State
2000M01	1/1/2000	VT	94.30047549	2000	1	State
2000M01	1/1/2000	WA	96.29709928	2000	1	State
2000M01	1/1/2000	WI	95.91502806	2000	1	State
2000M01	1/1/2000	WV	98.3852838	2000	1	State
2000M01	1/1/2000	WY	95.92671139	2000	1	State
2000M01	1/1/2000	US.NSA	92.85117468	2000	1	US
2000M01	1/1/2000	US.SA	93.09763935	2000	1	US
2000M02	2/1/2000	AK	96.48545184	2000	2	State
2000M02	2/1/2000	AL	97.91860078	2000	2	State
2000M02	2/1/2000	AR	97.35636084	2000	2	State
2000M02	2/1/2000	AZ	95.93529144	2000	2	State
2000M02	2/1/2000	CA	88.85383855	2000	2	State
2000M02	2/1/2000	CO	91.7674785	2000	2	State
2000M02	2/1/2000	CT	92.96768525	2000	2	State
2000M02	2/1/2000	DC	89.18419404	2000	2	State
2000M02	2/1/2000	DE	93.61373713	2000	2	State
2000M02	2/1/2000	FL	93.27071859	2000	2	State
2000M02	2/1/2000	GA	95.43455083	2000	2	State
2000M02	2/1/2000	HI	96.55171859	2000	2	State
2000M02	2/1/2000	IA	96.90254774	2000	2	State
2000M02	2/1/2000	ID	98.45521645	2000	2	State
2000M02	2/1/2000	IL	94.0657321	2000	2	State
2000M02	2/1/2000	IN	97.631995	2000	2	State
2000M02	2/1/2000	KS	97.17264426	2000	2	State
2000M02	2/1/2000	KY	97.48850044	2000	2	State
2000M02	2/1/2000	LA	97.59726746	2000	2	State
2000M02	2/1/2000	MA	89.19908161	2000	2	State
2000M02	2/1/2000	MD	93.802917	2000	2	State
2000M02	2/1/2000	ME	92.60478242	2000	2	State
2000M02	2/1/2000	MI	95.65501121	2000	2	State
2000M02	2/1/2000	MN	91.59225058	2000	2	State
2000M02	2/1/2000	MO	95.63667019	2000	2	State
2000M02	2/1/2000	MS	98.39880943	2000	2	State
2000M02	2/1/2000	MT	96.45502552	2000	2	State
2000M02	2/1/2000	NC	96.79094572	2000	2	State
2000M02	2/1/2000	ND	98.13056939	2000	2	State
2000M02	2/1/2000	NE	98.14801015	2000	2	State
2000M02	2/1/2000	NH	88.67951387	2000	2	State
2000M02	2/1/2000	NJ	91.69274409	2000	2	State
2000M02	2/1/2000	NM	99.35637523	2000	2	State
2000M02	2/1/2000	NV	96.27553736	2000	2	State
2000M02	2/1/2000	NY	92.2316589	2000	2	State
2000M02	2/1/2000	OH	97.4297928	2000	2	State
2000M02	2/1/2000	OK	97.16902081	2000	2	State
2000M02	2/1/2000	OR	98.31541211	2000	2	State
2000M02	2/1/2000	PA	95.86769554	2000	2	State
2000M02	2/1/2000	RI	90.05371526	2000	2	State
2000M02	2/1/2000	SC	96.63716077	2000	2	State
2000M02	2/1/2000	SD	96.73643468	2000	2	State
2000M02	2/1/2000	TN	98.46602399	2000	2	State
2000M02	2/1/2000	TX	95.02417061	2000	2	State
2000M02	2/1/2000	UT	98.47893219	2000	2	State
2000M02	2/1/2000	VA	92.93870504	2000	2	State
2000M02	2/1/2000	VT	94.7637095	2000	2	State
2000M02	2/1/2000	WA	96.67808793	2000	2	State
2000M02	2/1/2000	WI	96.29674537	2000	2	State
2000M02	2/1/2000	WV	98.85326428	2000	2	State
2000M02	2/1/2000	WY	96.25015622	2000	2	State
2000M02	2/1/2000	US.NSA	93.30099318	2000	2	US
2000M02	2/1/2000	US.SA	93.55540521	2000	2	US
2000M03	3/1/2000	AK	96.82047861	2000	3	State
2000M03	3/1/2000	AL	98.22443043	2000	3	State
2000M03	3/1/2000	AR	98.09699166	2000	3	State
2000M03	3/1/2000	AZ	96.65636936	2000	3	State
2000M03	3/1/2000	CA	90.31016854	2000	3	State
2000M03	3/1/2000	CO	93.0788042	2000	3	State
2000M03	3/1/2000	CT	93.64596877	2000	3	State
2000M03	3/1/2000	DC	90.71650143	2000	3	State
2000M03	3/1/2000	DE	94.31040189	2000	3	State
2000M03	3/1/2000	FL	93.95848488	2000	3	State
2000M03	3/1/2000	GA	96.44156834	2000	3	State
2000M03	3/1/2000	HI	96.76043793	2000	3	State
2000M03	3/1/2000	IA	97.71537785	2000	3	State
2000M03	3/1/2000	ID	99.15681939	2000	3	State
2000M03	3/1/2000	IL	95.05000078	2000	3	State
2000M03	3/1/2000	IN	98.323087	2000	3	State
2000M03	3/1/2000	KS	97.89007741	2000	3	State
2000M03	3/1/2000	KY	98.02732967	2000	3	State
2000M03	3/1/2000	LA	98.29914798	2000	3	State
2000M03	3/1/2000	MA	90.31887588	2000	3	State
2000M03	3/1/2000	MD	94.51156248	2000	3	State
2000M03	3/1/2000	ME	93.36189106	2000	3	State
2000M03	3/1/2000	MI	96.63911397	2000	3	State
2000M03	3/1/2000	MN	92.80167463	2000	3	State
2000M03	3/1/2000	MO	96.50944786	2000	3	State
2000M03	3/1/2000	MS	98.78657054	2000	3	State
2000M03	3/1/2000	MT	97.20261916	2000	3	State
2000M03	3/1/2000	NC	97.38192447	2000	3	State
2000M03	3/1/2000	ND	98.53354535	2000	3	State
2000M03	3/1/2000	NE	98.61442141	2000	3	State
2000M03	3/1/2000	NH	89.71488388	2000	3	State
2000M03	3/1/2000	NJ	92.48287511	2000	3	State
2000M03	3/1/2000	NM	99.58411997	2000	3	State
2000M03	3/1/2000	NV	96.82506271	2000	3	State
2000M03	3/1/2000	NY	92.70058256	2000	3	State
2000M03	3/1/2000	OH	98.50233316	2000	3	State
2000M03	3/1/2000	OK	98.03471839	2000	3	State
2000M03	3/1/2000	OR	98.95761535	2000	3	State
2000M03	3/1/2000	PA	96.58965715	2000	3	State
2000M03	3/1/2000	RI	90.97589182	2000	3	State
2000M03	3/1/2000	SC	97.28978385	2000	3	State
2000M03	3/1/2000	SD	97.44580965	2000	3	State
2000M03	3/1/2000	TN	98.87127233	2000	3	State
2000M03	3/1/2000	TX	95.85006119	2000	3	State
2000M03	3/1/2000	UT	99.12470217	2000	3	State
2000M03	3/1/2000	VA	93.99607261	2000	3	State
2000M03	3/1/2000	VT	95.41558458	2000	3	State
2000M03	3/1/2000	WA	97.32024038	2000	3	State
2000M03	3/1/2000	WI	97.13516961	2000	3	State
2000M03	3/1/2000	WV	99.42374844	2000	3	State
2000M03	3/1/2000	WY	96.73854991	2000	3	State
2000M03	3/1/2000	US.NSA	94.25019655	2000	3	US
2000M03	3/1/2000	US.SA	94.23856289	2000	3	US
2000M04	4/1/2000	AK	97.37025385	2000	4	State
2000M04	4/1/2000	AL	98.80818014	2000	4	State
2000M04	4/1/2000	AR	98.79863936	2000	4	State
2000M04	4/1/2000	AZ	97.31206923	2000	4	State
2000M04	4/1/2000	CA	91.9552737	2000	4	State
2000M04	4/1/2000	CO	94.31924133	2000	4	State
2000M04	4/1/2000	CT	94.89972692	2000	4	State
2000M04	4/1/2000	DC	92.36214347	2000	4	State
2000M04	4/1/2000	DE	95.34936835	2000	4	State
2000M04	4/1/2000	FL	94.65457878	2000	4	State
2000M04	4/1/2000	GA	97.59624727	2000	4	State
2000M04	4/1/2000	HI	96.8815527	2000	4	State
2000M04	4/1/2000	IA	98.59616917	2000	4	State
2000M04	4/1/2000	ID	99.75281566	2000	4	State
2000M04	4/1/2000	IL	96.15150517	2000	4	State
2000M04	4/1/2000	IN	99.12850514	2000	4	State
2000M04	4/1/2000	KS	98.65525991	2000	4	State
2000M04	4/1/2000	KY	98.71152769	2000	4	State
2000M04	4/1/2000	LA	98.8905359	2000	4	State
2000M04	4/1/2000	MA	91.70863384	2000	4	State
2000M04	4/1/2000	MD	95.43216643	2000	4	State
2000M04	4/1/2000	ME	94.48014736	2000	4	State
2000M04	4/1/2000	MI	97.69819487	2000	4	State
2000M04	4/1/2000	MN	94.23544636	2000	4	State
2000M04	4/1/2000	MO	97.54777358	2000	4	State
2000M04	4/1/2000	MS	99.324465	2000	4	State
2000M04	4/1/2000	MT	98.0390224	2000	4	State
2000M04	4/1/2000	NC	98.23886429	2000	4	State
2000M04	4/1/2000	ND	99.03794562	2000	4	State
2000M04	4/1/2000	NE	99.11282332	2000	4	State
2000M04	4/1/2000	NH	91.05494749	2000	4	State
2000M04	4/1/2000	NJ	93.5567455	2000	4	State
2000M04	4/1/2000	NM	99.97688263	2000	4	State
2000M04	4/1/2000	NV	97.48559762	2000	4	State
2000M04	4/1/2000	NY	93.77288821	2000	4	State
2000M04	4/1/2000	OH	99.26423064	2000	4	State
2000M04	4/1/2000	OK	98.81810947	2000	4	State
2000M04	4/1/2000	OR	99.59950855	2000	4	State
2000M04	4/1/2000	PA	97.56705683	2000	4	State
2000M04	4/1/2000	RI	92.50963207	2000	4	State
2000M04	4/1/2000	SC	98.19419516	2000	4	State
2000M04	4/1/2000	SD	98.30874312	2000	4	State
2000M04	4/1/2000	TN	99.36329766	2000	4	State
2000M04	4/1/2000	TX	96.74990048	2000	4	State
2000M04	4/1/2000	UT	99.76171789	2000	4	State
2000M04	4/1/2000	VA	95.24394735	2000	4	State
2000M04	4/1/2000	VT	96.26610527	2000	4	State
2000M04	4/1/2000	WA	98.21336277	2000	4	State
2000M04	4/1/2000	WI	98.09970816	2000	4	State
2000M04	4/1/2000	WV	100.1272893	2000	4	State
2000M04	4/1/2000	WY	97.31301841	2000	4	State
2000M04	4/1/2000	US.NSA	95.3669233	2000	4	US
2000M04	4/1/2000	US.SA	94.92867666	2000	4	US
2000M05	5/1/2000	AK	98.0006029	2000	5	State
2000M05	5/1/2000	AL	99.58276604	2000	5	State
2000M05	5/1/2000	AR	99.25136376	2000	5	State
2000M05	5/1/2000	AZ	98.05412632	2000	5	State
2000M05	5/1/2000	CA	93.46777447	2000	5	State
2000M05	5/1/2000	CO	95.53620523	2000	5	State
2000M05	5/1/2000	CT	96.40123859	2000	5	State
2000M05	5/1/2000	DC	93.93028859	2000	5	State
2000M05	5/1/2000	DE	96.45373056	2000	5	State
2000M05	5/1/2000	FL	95.45628441	2000	5	State
2000M05	5/1/2000	GA	98.38460306	2000	5	State
2000M05	5/1/2000	HI	97.04907682	2000	5	State
2000M05	5/1/2000	IA	99.39622449	2000	5	State
2000M05	5/1/2000	ID	100.2575749	2000	5	State
2000M05	5/1/2000	IL	97.24046612	2000	5	State
2000M05	5/1/2000	IN	99.93811338	2000	5	State
2000M05	5/1/2000	KS	99.39737437	2000	5	State
2000M05	5/1/2000	KY	99.49566554	2000	5	State
2000M05	5/1/2000	LA	99.30055661	2000	5	State
2000M05	5/1/2000	MA	93.41391454	2000	5	State
2000M05	5/1/2000	MD	96.47517971	2000	5	State
2000M05	5/1/2000	ME	95.80763906	2000	5	State
2000M05	5/1/2000	MI	98.69337066	2000	5	State
2000M05	5/1/2000	MN	95.66191042	2000	5	State
2000M05	5/1/2000	MO	98.39478757	2000	5	State
2000M05	5/1/2000	MS	99.82791542	2000	5	State
2000M05	5/1/2000	MT	98.88087219	2000	5	State
2000M05	5/1/2000	NC	99.06632948	2000	5	State
2000M05	5/1/2000	ND	99.5865488	2000	5	State
2000M05	5/1/2000	NE	99.64036412	2000	5	State
2000M05	5/1/2000	NH	92.54397259	2000	5	State
2000M05	5/1/2000	NJ	94.76376723	2000	5	State
2000M05	5/1/2000	NM	100.4235905	2000	5	State
2000M05	5/1/2000	NV	98.0586054	2000	5	State
2000M05	5/1/2000	NY	95.27098516	2000	5	State
2000M05	5/1/2000	OH	99.96999218	2000	5	State
2000M05	5/1/2000	OK	99.47792124	2000	5	State
2000M05	5/1/2000	OR	100.2470812	2000	5	State
2000M05	5/1/2000	PA	98.49238951	2000	5	State
2000M05	5/1/2000	RI	94.19437666	2000	5	State
2000M05	5/1/2000	SC	99.14470494	2000	5	State
2000M05	5/1/2000	SD	99.22235283	2000	5	State
2000M05	5/1/2000	TN	99.93708401	2000	5	State
2000M05	5/1/2000	TX	97.48233747	2000	5	State
2000M05	5/1/2000	UT	100.3235093	2000	5	State
2000M05	5/1/2000	VA	96.45850333	2000	5	State
2000M05	5/1/2000	VT	97.16521352	2000	5	State
2000M05	5/1/2000	WA	99.03593569	2000	5	State
2000M05	5/1/2000	WI	99.04327869	2000	5	State
2000M05	5/1/2000	WV	100.7540169	2000	5	State
2000M05	5/1/2000	WY	97.81975803	2000	5	State
2000M05	5/1/2000	US.NSA	96.47570004	2000	5	US
2000M05	5/1/2000	US.SA	95.62293452	2000	5	US
2000M06	6/1/2000	AK	98.56887068	2000	6	State
2000M06	6/1/2000	AL	100.052545	2000	6	State
2000M06	6/1/2000	AR	99.40657786	2000	6	State
2000M06	6/1/2000	AZ	98.55138812	2000	6	State
2000M06	6/1/2000	CA	94.67450624	2000	6	State
2000M06	6/1/2000	CO	96.79293594	2000	6	State
2000M06	6/1/2000	CT	97.85468806	2000	6	State
2000M06	6/1/2000	DC	95.34991037	2000	6	State
2000M06	6/1/2000	DE	97.4012768	2000	6	State
2000M06	6/1/2000	FL	96.38010695	2000	6	State
2000M06	6/1/2000	GA	98.8007491	2000	6	State
2000M06	6/1/2000	HI	97.25925627	2000	6	State
2000M06	6/1/2000	IA	99.95397752	2000	6	State
2000M06	6/1/2000	ID	100.5216995	2000	6	State
2000M06	6/1/2000	IL	98.21041551	2000	6	State
2000M06	6/1/2000	IN	100.4896834	2000	6	State
2000M06	6/1/2000	KS	99.96630374	2000	6	State
2000M06	6/1/2000	KY	99.91913717	2000	6	State
2000M06	6/1/2000	LA	99.61838016	2000	6	State
2000M06	6/1/2000	MA	95.17927042	2000	6	State
2000M06	6/1/2000	MD	97.55112053	2000	6	State
2000M06	6/1/2000	ME	97.04941717	2000	6	State
2000M06	6/1/2000	MI	99.34404476	2000	6	State
2000M06	6/1/2000	MN	96.84610488	2000	6	State
2000M06	6/1/2000	MO	99.03254916	2000	6	State
2000M06	6/1/2000	MS	100.1818449	2000	6	State
2000M06	6/1/2000	MT	99.427726	2000	6	State
2000M06	6/1/2000	NC	99.56032085	2000	6	State
2000M06	6/1/2000	ND	100.0974257	2000	6	State
2000M06	6/1/2000	NE	100.1522089	2000	6	State
2000M06	6/1/2000	NH	94.04283481	2000	6	State
2000M06	6/1/2000	NJ	96.09807658	2000	6	State
2000M06	6/1/2000	NM	100.7965638	2000	6	State
2000M06	6/1/2000	NV	98.46257021	2000	6	State
2000M06	6/1/2000	NY	96.8938864	2000	6	State
2000M06	6/1/2000	OH	100.5159449	2000	6	State
2000M06	6/1/2000	OK	99.95951757	2000	6	State
2000M06	6/1/2000	OR	100.5647511	2000	6	State
2000M06	6/1/2000	PA	99.28422754	2000	6	State
2000M06	6/1/2000	RI	95.72574921	2000	6	State
2000M06	6/1/2000	SC	99.84449334	2000	6	State
2000M06	6/1/2000	SD	99.98388771	2000	6	State
2000M06	6/1/2000	TN	100.3373841	2000	6	State
2000M06	6/1/2000	TX	98.08063238	2000	6	State
2000M06	6/1/2000	UT	100.7103967	2000	6	State
2000M06	6/1/2000	VA	97.47334798	2000	6	State
2000M06	6/1/2000	VT	97.92236531	2000	6	State
2000M06	6/1/2000	WA	99.52922338	2000	6	State
2000M06	6/1/2000	WI	99.79823049	2000	6	State
2000M06	6/1/2000	WV	101.0477024	2000	6	State
2000M06	6/1/2000	WY	98.04099489	2000	6	State
2000M06	6/1/2000	US.NSA	97.42030461	2000	6	US
2000M06	6/1/2000	US.SA	96.24822197	2000	6	US
2000M07	7/1/2000	AK	98.94730135	2000	7	State
2000M07	7/1/2000	AL	100.0560675	2000	7	State
2000M07	7/1/2000	AR	99.19306213	2000	7	State
2000M07	7/1/2000	AZ	98.7425957	2000	7	State
2000M07	7/1/2000	CA	95.64128851	2000	7	State
2000M07	7/1/2000	CO	97.71159124	2000	7	State
2000M07	7/1/2000	CT	98.80129572	2000	7	State
2000M07	7/1/2000	DC	96.52570778	2000	7	State
2000M07	7/1/2000	DE	98.10162729	2000	7	State
2000M07	7/1/2000	FL	97.04864705	2000	7	State
