date	state	hpi	year	month	type
1/1/2000	LA	96.95599534	2000	1	State
1/1/2000	MA	88.37427299	2000	1	State
1/1/2000	MD	93.46024466	2000	1	State
1/1/2000	ME	92.16148126	2000	1	State
1/1/2000	MI	94.98343554	2000	1	State
1/1/2000	MN	90.87045751	2000	1	State
1/1/2000	MO	95.22031298	2000	1	State
1/1/2000	MS	98.17081772	2000	1	State
1/1/2000	MT	95.84542763	2000	1	State
1/1/2000	NC	96.4981401	2000	1	State
1/1/2000	ND	97.92714437	2000	1	State
1/1/2000	NE	97.72431487	2000	1	State
1/1/2000	NH	87.92852007	2000	1	State
1/1/2000	NJ	91.14879474	2000	1	State
1/1/2000	NM	99.19329079	2000	1	State
1/1/2000	NV	96.01203614	2000	1	State
1/1/2000	NY	92.09041187	2000	1	State
1/1/2000	OH	96.65845711	2000	1	State
1/1/2000	OK	96.54059481	2000	1	State
1/1/2000	OR	97.8526467	2000	1	State
1/1/2000	PA	95.58764048	2000	1	State
1/1/2000	RI	89.72608204	2000	1	State
1/1/2000	SC	96.41692399	2000	1	State
1/1/2000	SD	96.22908205	2000	1	State
1/1/2000	TN	98.14888242	2000	1	State
1/1/2000	TX	94.55880341	2000	1	State
1/1/2000	UT	98.08358585	2000	1	State
1/1/2000	VA	92.46663765	2000	1	State
1/1/2000	VT	94.25775	2000	1	State
1/1/2000	WA	96.3036398	2000	1	State
1/1/2000	WI	95.90587521	2000	1	State
1/1/2000	WV	98.28579937	2000	1	State
1/1/2000	WY	96.01428314	2000	1	State
1/1/2000	US.NSA	92.8529233	2000	1	State
1/1/2000	US.SA	93.10035206	2000	1	State
2/1/2000	AK	96.47148383	2000	2	State
2/1/2000	AL	97.9250234	2000	2	State
2/1/2000	AR	97.33626509	2000	2	State
2/1/2000	AZ	95.94670786	2000	2	State
2/1/2000	CA	88.85824967	2000	2	State
2/1/2000	CO	91.77614616	2000	2	State
2/1/2000	CT	92.95615979	2000	2	State
2/1/2000	DC	89.14106383	2000	2	State
2/1/2000	DE	93.63398335	2000	2	State
2/1/2000	FL	93.30238638	2000	2	State
2/1/2000	GA	95.43525027	2000	2	State
2/1/2000	HI	96.62699438	2000	2	State
2/1/2000	IA	96.90829153	2000	2	State
2/1/2000	ID	98.43472991	2000	2	State
2/1/2000	IL	94.07980492	2000	2	State
2/1/2000	IN	97.67732541	2000	2	State
2/1/2000	KS	97.1322357	2000	2	State
2/1/2000	KY	97.50215967	2000	2	State
2/1/2000	LA	97.61465078	2000	2	State
2/1/2000	MA	89.25283828	2000	2	State
2/1/2000	MD	93.81372962	2000	2	State
2/1/2000	ME	92.68538825	2000	2	State
2/1/2000	MI	95.65522177	2000	2	State
2/1/2000	MN	91.62235858	2000	2	State
2/1/2000	MO	95.6727089	2000	2	State
2/1/2000	MS	98.44448239	2000	2	State
2/1/2000	MT	96.45243223	2000	2	State
2/1/2000	NC	96.79761475	2000	2	State
2/1/2000	ND	98.13331106	2000	2	State
2/1/2000	NE	98.18055111	2000	2	State
2/1/2000	NH	88.67003124	2000	2	State
2/1/2000	NJ	91.67360085	2000	2	State
2/1/2000	NM	99.37276537	2000	2	State
2/1/2000	NV	96.27508961	2000	2	State
2/1/2000	NY	92.23632654	2000	2	State
2/1/2000	OH	97.42195191	2000	2	State
2/1/2000	OK	97.24026278	2000	2	State
2/1/2000	OR	98.28870802	2000	2	State
2/1/2000	PA	95.8728058	2000	2	State
2/1/2000	RI	90.03861613	2000	2	State
2/1/2000	SC	96.6701746	2000	2	State
2/1/2000	SD	96.77429525	2000	2	State
2/1/2000	TN	98.44783962	2000	2	State
2/1/2000	TX	95.01398619	2000	2	State
2/1/2000	UT	98.52260004	2000	2	State
2/1/2000	VA	92.92161175	2000	2	State
2/1/2000	VT	94.71621334	2000	2	State
2/1/2000	WA	96.67931827	2000	2	State
2/1/2000	WI	96.29955913	2000	2	State
2/1/2000	WV	98.78148699	2000	2	State
2/1/2000	WY	96.325774	2000	2	State
2/1/2000	US.NSA	93.30876729	2000	2	State
2/1/2000	US.SA	93.56508625	2000	2	State
3/1/2000	AK	96.81341722	2000	3	State
3/1/2000	AL	98.23939484	2000	3	State
3/1/2000	AR	98.0998044	2000	3	State
3/1/2000	AZ	96.67565913	2000	3	State
3/1/2000	CA	90.32122764	2000	3	State
3/1/2000	CO	93.08918013	2000	3	State
3/1/2000	CT	93.64527704	2000	3	State
3/1/2000	DC	90.64114573	2000	3	State
3/1/2000	DE	94.34780502	2000	3	State
3/1/2000	FL	93.9859088	2000	3	State
3/1/2000	GA	96.44321561	2000	3	State
3/1/2000	HI	96.74597717	2000	3	State
3/1/2000	IA	97.70014328	2000	3	State
3/1/2000	ID	99.12497372	2000	3	State
3/1/2000	IL	95.06022055	2000	3	State
3/1/2000	IN	98.3415877	2000	3	State
3/1/2000	KS	97.85769407	2000	3	State
3/1/2000	KY	98.04132189	2000	3	State
3/1/2000	LA	98.31852595	2000	3	State
3/1/2000	MA	90.37492082	2000	3	State
3/1/2000	MD	94.52499944	2000	3	State
3/1/2000	ME	93.43743014	2000	3	State
3/1/2000	MI	96.643486	2000	3	State
3/1/2000	MN	92.82191742	2000	3	State
3/1/2000	MO	96.52941031	2000	3	State
3/1/2000	MS	98.8397644	2000	3	State
3/1/2000	MT	97.19858476	2000	3	State
3/1/2000	NC	97.38369769	2000	3	State
3/1/2000	ND	98.54744702	2000	3	State
3/1/2000	NE	98.65153566	2000	3	State
3/1/2000	NH	89.72508566	2000	3	State
3/1/2000	NJ	92.45738364	2000	3	State
3/1/2000	NM	99.6126956	2000	3	State
3/1/2000	NV	96.82232429	2000	3	State
3/1/2000	NY	92.72698572	2000	3	State
3/1/2000	OH	98.49571725	2000	3	State
3/1/2000	OK	98.09571531	2000	3	State
3/1/2000	OR	98.93510718	2000	3	State
3/1/2000	PA	96.57149706	2000	3	State
3/1/2000	RI	90.94829486	2000	3	State
3/1/2000	SC	97.30746993	2000	3	State
3/1/2000	SD	97.45419264	2000	3	State
3/1/2000	TN	98.85788286	2000	3	State
3/1/2000	TX	95.82808098	2000	3	State
3/1/2000	UT	99.15914952	2000	3	State
3/1/2000	VA	93.98137133	2000	3	State
3/1/2000	VT	95.35825166	2000	3	State
3/1/2000	WA	97.32438237	2000	3	State
3/1/2000	WI	97.14027743	2000	3	State
3/1/2000	WV	99.36819178	2000	3	State
3/1/2000	WY	96.81025135	2000	3	State
3/1/2000	US.NSA	94.25781627	2000	3	State
3/1/2000	US.SA	94.24546712	2000	3	State
4/1/2000	AK	97.37840078	2000	4	State
4/1/2000	AL	98.8159206	2000	4	State
4/1/2000	AR	98.82684686	2000	4	State
4/1/2000	AZ	97.33139121	2000	4	State
4/1/2000	CA	91.95917307	2000	4	State
4/1/2000	CO	94.33218484	2000	4	State
4/1/2000	CT	94.91453911	2000	4	State
4/1/2000	DC	92.27874847	2000	4	State
4/1/2000	DE	95.40125225	2000	4	State
4/1/2000	FL	94.67531029	2000	4	State
4/1/2000	GA	97.59917859	2000	4	State
4/1/2000	HI	96.7856149	2000	4	State
4/1/2000	IA	98.57222135	2000	4	State
4/1/2000	ID	99.70279166	2000	4	State
4/1/2000	IL	96.16163173	2000	4	State
4/1/2000	IN	99.15835821	2000	4	State
4/1/2000	KS	98.63624313	2000	4	State
4/1/2000	KY	98.730025	2000	4	State
4/1/2000	LA	98.89492311	2000	4	State
4/1/2000	MA	91.74651097	2000	4	State
4/1/2000	MD	95.44195736	2000	4	State
4/1/2000	ME	94.54043054	2000	4	State
4/1/2000	MI	97.69856044	2000	4	State
4/1/2000	MN	94.24444772	2000	4	State
4/1/2000	MO	97.55985403	2000	4	State
4/1/2000	MS	99.38864155	2000	4	State
4/1/2000	MT	98.0355162	2000	4	State
4/1/2000	NC	98.22449932	2000	4	State
4/1/2000	ND	99.06739969	2000	4	State
4/1/2000	NE	99.15223304	2000	4	State
4/1/2000	NH	91.06505525	2000	4	State
4/1/2000	NJ	93.5349396	2000	4	State
4/1/2000	NM	100.0019252	2000	4	State
4/1/2000	NV	97.48704424	2000	4	State
4/1/2000	NY	93.7831539	2000	4	State
4/1/2000	OH	99.25578641	2000	4	State
4/1/2000	OK	98.85731849	2000	4	State
4/1/2000	OR	99.58315907	2000	4	State
4/1/2000	PA	97.53040254	2000	4	State
4/1/2000	RI	92.47482427	2000	4	State
4/1/2000	SC	98.19264159	2000	4	State
4/1/2000	SD	98.30401337	2000	4	State
4/1/2000	TN	99.35222323	2000	4	State
4/1/2000	TX	96.72824335	2000	4	State
4/1/2000	UT	99.78550475	2000	4	State
4/1/2000	VA	95.2454617	2000	4	State
4/1/2000	VT	96.20140174	2000	4	State
4/1/2000	WA	98.23008213	2000	4	State
4/1/2000	WI	98.11522745	2000	4	State
4/1/2000	WV	100.0908351	2000	4	State
4/1/2000	WY	97.38516266	2000	4	State
4/1/2000	US.NSA	95.36997931	2000	4	State
4/1/2000	US.SA	94.93308537	2000	4	State
5/1/2000	AK	98.02381074	2000	5	State
5/1/2000	AL	99.59000532	2000	5	State
5/1/2000	AR	99.29352036	2000	5	State
5/1/2000	AZ	98.05896583	2000	5	State
5/1/2000	CA	93.46890521	2000	5	State
5/1/2000	CO	95.55491948	2000	5	State
5/1/2000	CT	96.42773011	2000	5	State
5/1/2000	DC	93.84226864	2000	5	State
5/1/2000	DE	96.50616392	2000	5	State
5/1/2000	FL	95.46198589	2000	5	State
5/1/2000	GA	98.38325637	2000	5	State
5/1/2000	HI	96.93213531	2000	5	State
5/1/2000	IA	99.37108048	2000	5	State
5/1/2000	ID	100.1944104	2000	5	State
5/1/2000	IL	97.25017229	2000	5	State
5/1/2000	IN	99.97748246	2000	5	State
5/1/2000	KS	99.38913712	2000	5	State
5/1/2000	KY	99.50380433	2000	5	State
5/1/2000	LA	99.30646977	2000	5	State
5/1/2000	MA	93.43280277	2000	5	State
5/1/2000	MD	96.48287515	2000	5	State
5/1/2000	ME	95.85714915	2000	5	State
5/1/2000	MI	98.69287247	2000	5	State
5/1/2000	MN	95.66423963	2000	5	State
5/1/2000	MO	98.39632622	2000	5	State
5/1/2000	MS	99.89557361	2000	5	State
5/1/2000	MT	98.8740879	2000	5	State
5/1/2000	NC	99.0433068	2000	5	State
5/1/2000	ND	99.6244049	2000	5	State
5/1/2000	NE	99.6706594	2000	5	State
5/1/2000	NH	92.53640488	2000	5	State
5/1/2000	NJ	94.75852588	2000	5	State
5/1/2000	NM	100.4381621	2000	5	State
5/1/2000	NV	98.06969215	2000	5	State
5/1/2000	NY	95.25733977	2000	5	State
5/1/2000	OH	99.95935704	2000	5	State
5/1/2000	OK	99.50289694	2000	5	State
5/1/2000	OR	100.2391269	2000	5	State
5/1/2000	PA	98.46313798	2000	5	State
5/1/2000	RI	94.17799266	2000	5	State
5/1/2000	SC	99.13535463	2000	5	State
5/1/2000	SD	99.22733243	2000	5	State
5/1/2000	TN	99.92113015	2000	5	State
5/1/2000	TX	97.47468199	2000	5	State
5/1/2000	UT	100.3415654	2000	5	State
5/1/2000	VA	96.47025482	2000	5	State
5/1/2000	VT	97.09250119	2000	5	State
5/1/2000	WA	99.05672551	2000	5	State
5/1/2000	WI	99.05967543	2000	5	State
5/1/2000	WV	100.7539518	2000	5	State
5/1/2000	WY	97.87840108	2000	5	State
5/1/2000	US.NSA	96.47613957	2000	5	State
5/1/2000	US.SA	95.62581728	2000	5	State
6/1/2000	AK	98.59782627	2000	6	State
6/1/2000	AL	100.0686919	2000	6	State
6/1/2000	AR	99.43366586	2000	6	State
6/1/2000	AZ	98.55311459	2000	6	State
6/1/2000	CA	94.6771657	2000	6	State
6/1/2000	CO	96.81397262	2000	6	State
6/1/2000	CT	97.87367294	2000	6	State
6/1/2000	DC	95.25536539	2000	6	State
6/1/2000	DE	97.44605099	2000	6	State
6/1/2000	FL	96.38778589	2000	6	State
6/1/2000	GA	98.80271994	2000	6	State
6/1/2000	HI	97.17382196	2000	6	State
6/1/2000	IA	99.94132755	2000	6	State
6/1/2000	ID	100.4677839	2000	6	State
6/1/2000	IL	98.22918932	2000	6	State
6/1/2000	IN	100.5246051	2000	6	State
6/1/2000	KS	99.96607584	2000	6	State
6/1/2000	KY	99.90465213	2000	6	State
6/1/2000	LA	99.64969469	2000	6	State
6/1/2000	MA	95.19886667	2000	6	State
6/1/2000	MD	97.56200082	2000	6	State
6/1/2000	ME	97.10335055	2000	6	State
6/1/2000	MI	99.34897802	2000	6	State
6/1/2000	MN	96.84757996	2000	6	State
6/1/2000	MO	99.03671521	2000	6	State
6/1/2000	MS	100.2496309	2000	6	State
6/1/2000	MT	99.41795744	2000	6	State
6/1/2000	NC	99.53678396	2000	6	State
6/1/2000	ND	100.1317443	2000	6	State
6/1/2000	NE	100.1677845	2000	6	State
6/1/2000	NH	94.01848393	2000	6	State
6/1/2000	NJ	96.11387427	2000	6	State
6/1/2000	NM	100.8077535	2000	6	State
6/1/2000	NV	98.48298964	2000	6	State
6/1/2000	NY	96.87582675	2000	6	State
6/1/2000	OH	100.5044705	2000	6	State
6/1/2000	OK	99.99341404	2000	6	State
6/1/2000	OR	100.557514	2000	6	State
6/1/2000	PA	99.27541557	2000	6	State
6/1/2000	RI	95.7298668	2000	6	State
6/1/2000	SC	99.81988476	2000	6	State
6/1/2000	SD	100.0029197	2000	6	State
6/1/2000	TN	100.3161039	2000	6	State
6/1/2000	TX	98.08223526	2000	6	State
6/1/2000	UT	100.7220219	2000	6	State
6/1/2000	VA	97.48842666	2000	6	State
6/1/2000	VT	97.83691356	2000	6	State
6/1/2000	WA	99.54661708	2000	6	State
6/1/2000	WI	99.80462195	2000	6	State
6/1/2000	WV	101.0879958	2000	6	State
6/1/2000	WY	98.06093641	2000	6	State
6/1/2000	US.NSA	97.42315263	2000	6	State
6/1/2000	US.SA	96.25276378	2000	6	State
7/1/2000	AK	98.96942475	2000	7	State
7/1/2000	AL	100.0791437	2000	7	State
7/1/2000	AR	99.18844037	2000	7	State
7/1/2000	AZ	98.75495712	2000	7	State
7/1/2000	CA	95.64507942	2000	7	State
7/1/2000	CO	97.73073438	2000	7	State
7/1/2000	CT	98.80509486	2000	7	State
7/1/2000	DC	96.45442438	2000	7	State
7/1/2000	DE	98.13650089	2000	7	State
7/1/2000	FL	97.06742644	2000	7	State
7/1/2000	GA	99.11390508	2000	7	State
7/1/2000	HI	97.4469734	2000	7	State
7/1/2000	IA	100.2381158	2000	7	State
7/1/2000	ID	100.5374838	2000	7	State
7/1/2000	IL	99.02030483	2000	7	State
7/1/2000	IN	100.7232091	2000	7	State
7/1/2000	KS	100.3219728	2000	7	State
7/1/2000	KY	100.0352056	2000	7	State
7/1/2000	LA	99.88525719	2000	7	State
7/1/2000	MA	96.49450207	2000	7	State
7/1/2000	MD	98.33914103	2000	7	State
7/1/2000	ME	98.094551	2000	7	State
7/1/2000	MI	99.81294962	2000	7	State
7/1/2000	MN	97.65154485	2000	7	State
7/1/2000	MO	99.62453572	2000	7	State
7/1/2000	MS	100.4404673	2000	7	State
7/1/2000	MT	99.60943427	2000	7	State
7/1/2000	NC	99.73226095	2000	7	State
7/1/2000	ND	100.5058259	2000	7	State
7/1/2000	NE	100.6105289	2000	7	State
7/1/2000	NH	95.43788318	2000	7	State
7/1/2000	NJ	97.38481937	2000	7	State
7/1/2000	NM	100.9707935	2000	7	State
7/1/2000	NV	98.75141762	2000	7	State
7/1/2000	NY	98.03156829	2000	7	State
7/1/2000	OH	100.7125924	2000	7	State
7/1/2000	OK	100.2248561	2000	7	State
7/1/2000	OR	100.5559655	2000	7	State
7/1/2000	PA	99.65572295	2000	7	State
7/1/2000	RI	96.89061463	2000	7	State
7/1/2000	SC	99.92485049	2000	7	State
7/1/2000	SD	100.5462653	2000	7	State
7/1/2000	TN	100.4931486	2000	7	State
7/1/2000	TX	98.65333732	2000	7	State
7/1/2000	UT	100.8110526	2000	7	State
7/1/2000	VA	98.09456135	2000	7	State
7/1/2000	VT	98.4017493	2000	7	State
7/1/2000	WA	99.91557252	2000	7	State
7/1/2000	WI	100.3595595	2000	7	State
7/1/2000	WV	101.0028986	2000	7	State
7/1/2000	WY	98.09413017	2000	7	State
7/1/2000	US.NSA	98.1057155	2000	7	State
7/1/2000	US.SA	96.81100897	2000	7	State
8/1/2000	AK	99.19233966	2000	8	State
8/1/2000	AL	99.90098233	2000	8	State
8/1/2000	AR	98.93789081	2000	8	State
8/1/2000	AZ	98.89327807	2000	8	State
8/1/2000	CA	96.46476343	2000	8	State
8/1/2000	CO	98.21408449	2000	8	State
8/1/2000	CT	99.1839148	2000	8	State
8/1/2000	DC	97.36769967	2000	8	State
8/1/2000	DE	98.70022768	2000	8	State
8/1/2000	FL	97.5622886	2000	8	State
8/1/2000	GA	99.39582455	2000	8	State
8/1/2000	HI	97.90649202	2000	8	State
8/1/2000	IA	100.3506002	2000	8	State
8/1/2000	ID	100.5179591	2000	8	State
8/1/2000	IL	99.48736019	2000	8	State
8/1/2000	IN	100.7703358	2000	8	State
8/1/2000	KS	100.5142438	2000	8	State
8/1/2000	KY	100.08435	2000	8	State
8/1/2000	LA	100.033561	2000	8	State
8/1/2000	MA	97.34555855	2000	8	State
8/1/2000	MD	98.56238258	2000	8	State
8/1/2000	ME	98.72588672	2000	8	State
8/1/2000	MI	100.2207537	2000	8	State
8/1/2000	MN	98.24109722	2000	8	State
8/1/2000	MO	99.92548205	2000	8	State
8/1/2000	MS	100.5908163	2000	8	State
8/1/2000	MT	99.61487071	2000	8	State
8/1/2000	NC	99.66988824	2000	8	State
8/1/2000	ND	100.647583	2000	8	State
8/1/2000	NE	100.8964477	2000	8	State
8/1/2000	NH	96.680266	2000	8	State
8/1/2000	NJ	98.12582725	2000	8	State
8/1/2000	NM	100.8281581	2000	8	State
8/1/2000	NV	98.9940556	2000	8	State
8/1/2000	NY	98.60367032	2000	8	State
8/1/2000	OH	100.6679044	2000	8	State
8/1/2000	OK	100.4053267	2000	8	State
8/1/2000	OR	100.5465792	2000	8	State
8/1/2000	PA	99.7096767	2000	8	State
8/1/2000	RI	97.61038882	2000	8	State
8/1/2000	SC	99.735752	2000	8	State
8/1/2000	SD	100.8314011	2000	8	State
8/1/2000	TN	100.4490516	2000	8	State
8/1/2000	TX	98.93824914	2000	8	State
8/1/2000	UT	100.6567046	2000	8	State
8/1/2000	VA	98.41358326	2000	8	State
8/1/2000	VT	98.93225074	2000	8	State
8/1/2000	WA	99.97121853	2000	8	State
8/1/2000	WI	100.7211543	2000	8	State
8/1/2000	WV	100.6772075	2000	8	State
8/1/2000	WY	98.42859594	2000	8	State
8/1/2000	US.NSA	98.53656222	2000	8	State
8/1/2000	US.SA	97.35370903	2000	8	State
9/1/2000	AK	99.37282054	2000	9	State
9/1/2000	AL	99.89889489	2000	9	State
9/1/2000	AR	99.15914914	2000	9	State
9/1/2000	AZ	99.09901396	2000	9	State
9/1/2000	CA	97.32620904	2000	9	State
9/1/2000	CO	98.77408734	2000	9	State
9/1/2000	CT	99.32306176	2000	9	State
9/1/2000	DC	97.99401288	2000	9	State
9/1/2000	DE	99.11648927	2000	9	State
9/1/2000	FL	98.15422652	2000	9	State
9/1/2000	GA	99.58963123	2000	9	State
9/1/2000	HI	98.61822921	2000	9	State
9/1/2000	IA	100.2815285	2000	9	State
9/1/2000	ID	100.4693782	2000	9	State
9/1/2000	IL	99.59656301	2000	9	State
9/1/2000	IN	100.6831489	2000	9	State
9/1/2000	KS	100.5618472	2000	9	State
9/1/2000	KY	100.1139083	2000	9	State
9/1/2000	LA	100.0042404	2000	9	State
9/1/2000	MA	98.06184227	2000	9	State
9/1/2000	MD	98.67442682	2000	9	State
9/1/2000	ME	99.08480022	2000	9	State
9/1/2000	MI	100.2175862	2000	9	State
9/1/2000	MN	98.86768592	2000	9	State
9/1/2000	MO	99.91872955	2000	9	State
9/1/2000	MS	100.5855735	2000	9	State
9/1/2000	MT	99.57721983	2000	9	State
9/1/2000	NC	99.58797411	2000	9	State
9/1/2000	ND	100.5381479	2000	9	State
9/1/2000	NE	100.961265	2000	9	State
9/1/2000	NH	97.69030623	2000	9	State
9/1/2000	NJ	98.33945183	2000	9	State
9/1/2000	NM	100.6368393	2000	9	State
9/1/2000	NV	99.33330134	2000	9	State
9/1/2000	NY	98.9608001	2000	9	State
9/1/2000	OH	100.5165419	2000	9	State
9/1/2000	OK	100.6225967	2000	9	State
9/1/2000	OR	100.4451737	2000	9	State
9/1/2000	PA	99.84305046	2000	9	State
9/1/2000	RI	98.17411986	2000	9	State
9/1/2000	SC	99.63157709	2000	9	State
9/1/2000	SD	100.7660376	2000	9	State
9/1/2000	TN	100.3395715	2000	9	State
9/1/2000	TX	99.17873913	2000	9	State
9/1/2000	UT	100.4492321	2000	9	State
9/1/2000	VA	98.61810636	2000	9	State
9/1/2000	VT	99.35019377	2000	9	State
9/1/2000	WA	99.66542448	2000	9	State
9/1/2000	WI	100.7491784	2000	9	State
9/1/2000	WV	100.4030338	2000	9	State
9/1/2000	WY	99.17556392	2000	9	State
9/1/2000	US.NSA	98.88152517	2000	9	State
9/1/2000	US.SA	97.93649451	2000	9	State
10/1/2000	AK	99.54980862	2000	10	State
10/1/2000	AL	100.013461	2000	10	State
10/1/2000	AR	99.55343613	2000	10	State
10/1/2000	AZ	99.4365017	2000	10	State
10/1/2000	CA	98.39882685	2000	10	State
10/1/2000	CO	99.35211959	2000	10	State
10/1/2000	CT	99.42502912	2000	10	State
10/1/2000	DC	98.46020906	2000	10	State
10/1/2000	DE	99.39162284	2000	10	State
10/1/2000	FL	98.73427333	2000	10	State
10/1/2000	GA	99.76162597	2000	10	State
10/1/2000	HI	99.3000647	2000	10	State
10/1/2000	IA	100.0273832	2000	10	State
10/1/2000	ID	100.4591321	2000	10	State
10/1/2000	IL	99.70391609	2000	10	State
10/1/2000	IN	100.4657827	2000	10	State
10/1/2000	KS	100.4256846	2000	10	State
10/1/2000	KY	100.2351758	2000	10	State
10/1/2000	LA	99.96645205	2000	10	State
10/1/2000	MA	98.71280965	2000	10	State
10/1/2000	MD	99.0177301	2000	10	State
10/1/2000	ME	99.34838314	2000	10	State
10/1/2000	MI	100.1750341	2000	10	State
10/1/2000	MN	99.41636621	2000	10	State
10/1/2000	MO	99.89525729	2000	10	State
10/1/2000	MS	100.3067275	2000	10	State
10/1/2000	MT	99.63403752	2000	10	State
10/1/2000	NC	99.79295038	2000	10	State
10/1/2000	ND	100.3312847	2000	10	State
10/1/2000	NE	100.7121451	2000	10	State
10/1/2000	NH	98.51794902	2000	10	State
10/1/2000	NJ	98.79118808	2000	10	State
10/1/2000	NM	100.5367652	2000	10	State
10/1/2000	NV	99.67067992	2000	10	State
10/1/2000	NY	99.2992777	2000	10	State
10/1/2000	OH	100.5285452	2000	10	State
10/1/2000	OK	100.6747834	2000	10	State
10/1/2000	OR	100.3440177	2000	10	State
10/1/2000	PA	99.92133261	2000	10	State
10/1/2000	RI	98.8294527	2000	10	State
10/1/2000	SC	99.6084446	2000	10	State
10/1/2000	SD	100.3948796	2000	10	State
10/1/2000	TN	100.3371722	2000	10	State
10/1/2000	TX	99.65085791	2000	10	State
10/1/2000	UT	100.3144849	2000	10	State
10/1/2000	VA	98.9393408	2000	10	State
10/1/2000	VT	99.597336	2000	10	State
10/1/2000	WA	99.67392839	2000	10	State
10/1/2000	WI	100.6018588	2000	10	State
10/1/2000	WV	100.2478651	2000	10	State
10/1/2000	WY	99.90072877	2000	10	State
10/1/2000	US.NSA	99.31172716	2000	10	State
10/1/2000	US.SA	98.64235556	2000	10	State
11/1/2000	AK	99.74110252	2000	11	State
11/1/2000	AL	100.0596319	2000	11	State
11/1/2000	AR	99.76330615	2000	11	State
11/1/2000	AZ	99.7657391	2000	11	State
11/1/2000	CA	99.28655765	2000	11	State
11/1/2000	CO	99.76419341	2000	11	State
11/1/2000	CT	99.70737509	2000	11	State
11/1/2000	DC	98.99849362	2000	11	State
11/1/2000	DE	99.61337241	2000	11	State
11/1/2000	FL	99.35225462	2000	11	State
11/1/2000	GA	99.92207555	2000	11	State
11/1/2000	HI	99.73725466	2000	11	State
11/1/2000	IA	99.90366798	2000	11	State
11/1/2000	ID	100.3224752	2000	11	State
11/1/2000	IL	99.86852159	2000	11	State
11/1/2000	IN	100.2535566	2000	11	State
11/1/2000	KS	100.1484854	2000	11	State
11/1/2000	KY	100.1809441	2000	11	State
11/1/2000	LA	100.0712519	2000	11	State
11/1/2000	MA	99.37161931	2000	11	State
11/1/2000	MD	99.48217981	2000	11	State
11/1/2000	ME	99.63783991	2000	11	State
11/1/2000	MI	100.1808184	2000	11	State
11/1/2000	MN	99.70219916	2000	11	State
11/1/2000	MO	99.9520042	2000	11	State
11/1/2000	MS	100.0081096	2000	11	State
11/1/2000	MT	99.75548487	2000	11	State
11/1/2000	NC	100.0205494	2000	11	State
11/1/2000	ND	100.1336395	2000	11	State
11/1/2000	NE	100.2863494	2000	11	State
11/1/2000	NH	99.29440803	2000	11	State
11/1/2000	NJ	99.45517563	2000	11	State
11/1/2000	NM	100.2720772	2000	11	State
11/1/2000	NV	99.84371876	2000	11	State
11/1/2000	NY	99.71538904	2000	11	State
11/1/2000	OH	100.4164603	2000	11	State
11/1/2000	OK	100.4343555	2000	11	State
11/1/2000	OR	100.1675074	2000	11	State
11/1/2000	PA	99.97678337	2000	11	State
11/1/2000	RI	99.51893743	2000	11	State
11/1/2000	SC	99.73744918	2000	11	State
11/1/2000	SD	100.0573021	2000	11	State
11/1/2000	TN	100.2860208	2000	11	State
11/1/2000	TX	99.93435301	2000	11	State
11/1/2000	UT	100.1629508	2000	11	State
11/1/2000	VA	99.48672632	2000	11	State
11/1/2000	VT	99.74950811	2000	11	State
11/1/2000	WA	99.88516154	2000	11	State
11/1/2000	WI	100.4284561	2000	11	State
11/1/2000	WV	100.0891831	2000	11	State
11/1/2000	WY	100.1616031	2000	11	State
11/1/2000	US.NSA	99.70558508	2000	11	State
11/1/2000	US.SA	99.3477005	2000	11	State
12/1/2000	AK	100	2000	12	State
12/1/2000	AL	100	2000	12	State
12/1/2000	AR	100	2000	12	State
12/1/2000	AZ	100	2000	12	State
12/1/2000	CA	100	2000	12	State
12/1/2000	CO	100	2000	12	State
12/1/2000	CT	100	2000	12	State
12/1/2000	DC	100	2000	12	State
12/1/2000	DE	100	2000	12	State
12/1/2000	FL	100	2000	12	State
12/1/2000	GA	100	2000	12	State
12/1/2000	HI	100	2000	12	State
12/1/2000	IA	100	2000	12	State
12/1/2000	ID	100	2000	12	State
12/1/2000	IL	100	2000	12	State
12/1/2000	IN	100	2000	12	State
12/1/2000	KS	100	2000	12	State
12/1/2000	KY	100	2000	12	State
12/1/2000	LA	100	2000	12	State
12/1/2000	MA	100	2000	12	State
12/1/2000	MD	100	2000	12	State
12/1/2000	ME	100	2000	12	State
12/1/2000	MI	100	2000	12	State
12/1/2000	MN	100	2000	12	State
12/1/2000	MO	100	2000	12	State
12/1/2000	MS	100	2000	12	State
12/1/2000	MT	100	2000	12	State
12/1/2000	NC	100	2000	12	State
12/1/2000	ND	100	2000	12	State
12/1/2000	NE	100	2000	12	State
12/1/2000	NH	100	2000	12	State
12/1/2000	NJ	100	2000	12	State
12/1/2000	NM	100	2000	12	State
12/1/2000	NV	100	2000	12	State
12/1/2000	NY	100	2000	12	State
12/1/2000	OH	100	2000	12	State
12/1/2000	OK	100	2000	12	State
12/1/2000	OR	100	2000	12	State
12/1/2000	PA	100	2000	12	State
12/1/2000	RI	100	2000	12	State
12/1/2000	SC	100	2000	12	State
12/1/2000	SD	100	2000	12	State
12/1/2000	TN	100	2000	12	State
12/1/2000	TX	100	2000	12	State
12/1/2000	UT	100	2000	12	State
12/1/2000	VA	100	2000	12	State
12/1/2000	VT	100	2000	12	State
12/1/2000	WA	100	2000	12	State
