Cycle	state	hpi	year	month	date	type	pmax	pmin
1997M02	KY	86.08	1997	2	2/1/1997	State	125.69	115.25
1997M03	KY	86.53	1997	3	3/1/1997	State	125.69	115.25
1997M04	KY	86.98	1997	4	4/1/1997	State	125.69	115.25
1997M05	KY	87.31	1997	5	5/1/1997	State	125.69	115.25
1997M06	KY	87.65	1997	6	6/1/1997	State	125.69	115.25
1997M07	KY	87.93	1997	7	7/1/1997	State	125.69	115.25
1997M08	KY	88.02	1997	8	8/1/1997	State	125.69	115.25
1997M09	KY	88.01	1997	9	9/1/1997	State	125.69	115.25
1997M10	KY	88.13	1997	10	10/1/1997	State	125.69	115.25
1997M11	KY	88.38	1997	11	11/1/1997	State	125.69	115.25
1997M12	KY	88.44	1997	12	12/1/1997	State	125.69	115.25
1998M01	KY	88.42	1998	1	1/1/1998	State	125.69	115.25
1998M02	KY	88.74	1998	2	2/1/1998	State	125.69	115.25
1998M03	KY	89.29	1998	3	3/1/1998	State	125.69	115.25
1998M04	KY	89.76	1998	4	4/1/1998	State	125.69	115.25
1998M05	KY	90.33	1998	5	5/1/1998	State	125.69	115.25
1998M06	KY	90.95	1998	6	6/1/1998	State	125.69	115.25
1998M07	KY	91.26	1998	7	7/1/1998	State	125.69	115.25
1998M08	KY	91.29	1998	8	8/1/1998	State	125.69	115.25
1998M09	KY	91.29	1998	9	9/1/1998	State	125.69	115.25
1998M10	KY	91.53	1998	10	10/1/1998	State	125.69	115.25
1998M11	KY	91.81	1998	11	11/1/1998	State	125.69	115.25
1998M12	KY	92.05	1998	12	12/1/1998	State	125.69	115.25
1999M01	KY	92.36	1999	1	1/1/1999	State	125.69	115.25
1999M02	KY	92.77	1999	2	2/1/1999	State	125.69	115.25
1999M03	KY	93.27	1999	3	3/1/1999	State	125.69	115.25
1999M04	KY	93.79	1999	4	4/1/1999	State	125.69	115.25
1999M05	KY	94.39	1999	5	5/1/1999	State	125.69	115.25
1999M06	KY	95.01	1999	6	6/1/1999	State	125.69	115.25
1999M07	KY	95.38	1999	7	7/1/1999	State	125.69	115.25
1999M08	KY	95.54	1999	8	8/1/1999	State	125.69	115.25
1999M09	KY	95.82	1999	9	9/1/1999	State	125.69	115.25
1999M10	KY	96.13	1999	10	10/1/1999	State	125.69	115.25
1999M11	KY	96.38	1999	11	11/1/1999	State	125.69	115.25
1999M12	KY	96.65	1999	12	12/1/1999	State	125.69	115.25
2000M01	KY	97.01	2000	1	1/1/2000	State	125.69	115.25
2000M02	KY	97.5	2000	2	2/1/2000	State	125.69	115.25
2000M03	KY	98.04	2000	3	3/1/2000	State	125.69	115.25
2000M04	KY	98.73	2000	4	4/1/2000	State	125.69	115.25
2000M05	KY	99.5	2000	5	5/1/2000	State	125.69	115.25
2000M06	KY	99.91	2000	6	6/1/2000	State	125.69	115.25
2000M07	KY	100.05	2000	7	7/1/2000	State	125.69	115.25
2000M08	KY	100.09	2000	8	8/1/2000	State	125.69	115.25
2000M09	KY	100.11	2000	9	9/1/2000	State	125.69	115.25
2000M10	KY	100.24	2000	10	10/1/2000	State	125.69	115.25
2000M11	KY	100.19	2000	11	11/1/2000	State	125.69	115.25
2000M12	KY	100	2000	12	12/1/2000	State	125.69	115.25
2001M01	KY	99.94	2001	1	1/1/2001	State	125.69	115.25
2001M02	KY	100.1	2001	2	2/1/2001	State	125.69	115.25
2001M03	KY	100.6	2001	3	3/1/2001	State	125.69	115.25
2001M04	KY	101.31	2001	4	4/1/2001	State	125.69	115.25
2001M05	KY	101.95	2001	5	5/1/2001	State	125.69	115.25
2001M06	KY	102.38	2001	6	6/1/2001	State	125.69	115.25
2001M07	KY	102.57	2001	7	7/1/2001	State	125.69	115.25
2001M08	KY	102.64	2001	8	8/1/2001	State	125.69	115.25
2001M09	KY	102.83	2001	9	9/1/2001	State	125.69	115.25
2001M10	KY	103.11	2001	10	10/1/2001	State	125.69	115.25
2001M11	KY	103.2	2001	11	11/1/2001	State	125.69	115.25
2001M12	KY	103.14	2001	12	12/1/2001	State	125.69	115.25
2002M01	KY	103.15	2002	1	1/1/2002	State	125.69	115.25
2002M02	KY	103.5	2002	2	2/1/2002	State	125.69	115.25
2002M03	KY	104.2	2002	3	3/1/2002	State	125.69	115.25
2002M04	KY	104.93	2002	4	4/1/2002	State	125.69	115.25
2002M05	KY	105.46	2002	5	5/1/2002	State	125.69	115.25
2002M06	KY	105.79	2002	6	6/1/2002	State	125.69	115.25
2002M07	KY	105.97	2002	7	7/1/2002	State	125.69	115.25
2002M08	KY	106.14	2002	8	8/1/2002	State	125.69	115.25
2002M09	KY	106.49	2002	9	9/1/2002	State	125.69	115.25
2002M10	KY	106.83	2002	10	10/1/2002	State	125.69	115.25
2002M11	KY	106.88	2002	11	11/1/2002	State	125.69	115.25
2002M12	KY	106.63	2002	12	12/1/2002	State	125.69	115.25
2003M01	KY	106.54	2003	1	1/1/2003	State	125.69	115.25
2003M02	KY	106.9	2003	2	2/1/2003	State	125.69	115.25
2003M03	KY	107.53	2003	3	3/1/2003	State	125.69	115.25
2003M04	KY	108.31	2003	4	4/1/2003	State	125.69	115.25
2003M05	KY	109	2003	5	5/1/2003	State	125.69	115.25
2003M06	KY	109.43	2003	6	6/1/2003	State	125.69	115.25
2003M07	KY	109.9	2003	7	7/1/2003	State	125.69	115.25
2003M08	KY	110.64	2003	8	8/1/2003	State	125.69	115.25
2003M09	KY	111.23	2003	9	9/1/2003	State	125.69	115.25
2003M10	KY	111.2	2003	10	10/1/2003	State	125.69	115.25
2003M11	KY	110.9	2003	11	11/1/2003	State	125.69	115.25
2003M12	KY	110.85	2003	12	12/1/2003	State	125.69	115.25
2004M01	KY	111.16	2004	1	1/1/2004	State	125.69	115.25
2004M02	KY	111.74	2004	2	2/1/2004	State	125.69	115.25
2004M03	KY	112.36	2004	3	3/1/2004	State	125.69	115.25
2004M04	KY	113.07	2004	4	4/1/2004	State	125.69	115.25
2004M05	KY	113.91	2004	5	5/1/2004	State	125.69	115.25
2004M06	KY	114.63	2004	6	6/1/2004	State	125.69	115.25
2004M07	KY	115.11	2004	7	7/1/2004	State	125.69	115.25
2004M08	KY	115.29	2004	8	8/1/2004	State	125.69	115.25
2004M09	KY	115.3	2004	9	9/1/2004	State	125.69	115.25
2004M10	KY	115.54	2004	10	10/1/2004	State	125.69	115.25
2004M11	KY	115.93	2004	11	11/1/2004	State	125.69	115.25
2004M12	KY	116.06	2004	12	12/1/2004	State	125.69	115.25
2005M01	KY	115.89	2005	1	1/1/2005	State	125.69	115.25
2005M02	KY	115.96	2005	2	2/1/2005	State	125.69	115.25
2005M03	KY	116.63	2005	3	3/1/2005	State	125.69	115.25
2005M04	KY	117.61	2005	4	4/1/2005	State	125.69	115.25
2005M05	KY	118.5	2005	5	5/1/2005	State	125.69	115.25
2005M06	KY	119.19	2005	6	6/1/2005	State	125.69	115.25
2005M07	KY	119.88	2005	7	7/1/2005	State	125.69	115.25
2005M08	KY	120.37	2005	8	8/1/2005	State	125.69	115.25
2005M09	KY	120.52	2005	9	9/1/2005	State	125.69	115.25
2005M10	KY	120.59	2005	10	10/1/2005	State	125.69	115.25
2005M11	KY	120.46	2005	11	11/1/2005	State	125.69	115.25
2005M12	KY	120.28	2005	12	12/1/2005	State	125.69	115.25
2006M01	KY	120.49	2006	1	1/1/2006	State	125.69	115.25
2006M02	KY	121.18	2006	2	2/1/2006	State	125.69	115.25
2006M03	KY	121.94	2006	3	3/1/2006	State	125.69	115.25
2006M04	KY	122.63	2006	4	4/1/2006	State	125.69	115.25
2006M05	KY	123.33	2006	5	5/1/2006	State	125.69	115.25
2006M06	KY	123.88	2006	6	6/1/2006	State	125.69	115.25
2006M07	KY	124.16	2006	7	7/1/2006	State	125.69	115.25
2006M08	KY	124	2006	8	8/1/2006	State	125.69	115.25
2006M09	KY	123.45	2006	9	9/1/2006	State	125.69	115.25
2006M10	KY	122.94	2006	10	10/1/2006	State	125.69	115.25
2006M11	KY	122.62	2006	11	11/1/2006	State	125.69	115.25
2006M12	KY	122.15	2006	12	12/1/2006	State	125.69	115.25
2007M01	KY	121.87	2007	1	1/1/2007	State	125.69	115.25
2007M02	KY	122.31	2007	2	2/1/2007	State	125.69	115.25
2007M03	KY	123.3	2007	3	3/1/2007	State	125.69	115.25
2007M04	KY	124.37	2007	4	4/1/2007	State	125.69	115.25
2007M05	KY	125.1	2007	5	5/1/2007	State	125.69	115.25
2007M06	KY	125.5	2007	6	6/1/2007	State	125.69	115.25
2007M07	KY	125.69	2007	7	7/1/2007	State	125.69	115.25
2007M08	KY	125.43	2007	8	8/1/2007	State	125.69	115.25
2007M09	KY	124.8	2007	9	9/1/2007	State	125.69	115.25
2007M10	KY	124.21	2007	10	10/1/2007	State	125.69	115.25
2007M11	KY	123.4	2007	11	11/1/2007	State	125.69	115.25
2007M12	KY	122.42	2007	12	12/1/2007	State	125.69	115.25
2008M01	KY	121.82	2008	1	1/1/2008	State	125.69	115.25
2008M02	KY	121.82	2008	2	2/1/2008	State	125.69	115.25
2008M03	KY	122.5	2008	3	3/1/2008	State	125.69	115.25
2008M04	KY	123.37	2008	4	4/1/2008	State	125.69	115.25
2008M05	KY	124.01	2008	5	5/1/2008	State	125.69	115.25
2008M06	KY	124.39	2008	6	6/1/2008	State	125.69	115.25
2008M07	KY	124.52	2008	7	7/1/2008	State	125.69	115.25
2008M08	KY	124.37	2008	8	8/1/2008	State	125.69	115.25
2008M09	KY	123.76	2008	9	9/1/2008	State	125.69	115.25
2008M10	KY	122.73	2008	10	10/1/2008	State	125.69	115.25
2008M11	KY	121.44	2008	11	11/1/2008	State	125.69	115.25
2008M12	KY	120.07	2008	12	12/1/2008	State	125.69	115.25
2009M01	KY	119.02	2009	1	1/1/2009	State	125.69	115.25
2009M02	KY	118.61	2009	2	2/1/2009	State	125.69	115.25
2009M03	KY	118.72	2009	3	3/1/2009	State	125.69	115.25
2009M04	KY	119.31	2009	4	4/1/2009	State	125.69	115.25
2009M05	KY	120.35	2009	5	5/1/2009	State	125.69	115.25
2009M06	KY	121.32	2009	6	6/1/2009	State	125.69	115.25
2009M07	KY	121.75	2009	7	7/1/2009	State	125.69	115.25
2009M08	KY	121.8	2009	8	8/1/2009	State	125.69	115.25
2009M09	KY	121.63	2009	9	9/1/2009	State	125.69	115.25
2009M10	KY	121.17	2009	10	10/1/2009	State	125.69	115.25
2009M11	KY	120.36	2009	11	11/1/2009	State	125.69	115.25
2009M12	KY	119.63	2009	12	12/1/2009	State	125.69	115.25
2010M01	KY	119.48	2010	1	1/1/2010	State	125.69	115.25
2010M02	KY	119.9	2010	2	2/1/2010	State	125.69	115.25
2010M03	KY	120.54	2010	3	3/1/2010	State	125.69	115.25
2010M04	KY	120.86	2010	4	4/1/2010	State	125.69	115.25
2010M05	KY	120.7	2010	5	5/1/2010	State	125.69	115.25
2010M06	KY	120.3	2010	6	6/1/2010	State	125.69	115.25
2010M07	KY	119.85	2010	7	7/1/2010	State	125.69	115.25
2010M08	KY	119.27	2010	8	8/1/2010	State	125.69	115.25
2010M09	KY	118.62	2010	9	9/1/2010	State	125.69	115.25
2010M10	KY	118.06	2010	10	10/1/2010	State	125.69	115.25
2010M11	KY	117.55	2010	11	11/1/2010	State	125.69	115.25
2010M12	KY	116.93	2010	12	12/1/2010	State	125.69	115.25
2011M01	KY	116.39	2011	1	1/1/2011	State	125.69	115.25
2011M02	KY	116.21	2011	2	2/1/2011	State	125.69	115.25
2011M03	KY	116.29	2011	3	3/1/2011	State	125.69	115.25
2011M04	KY	116.53	2011	4	4/1/2011	State	125.69	115.25
2011M05	KY	117.02	2011	5	5/1/2011	State	125.69	115.25
2011M06	KY	117.64	2011	6	6/1/2011	State	125.69	115.25
2011M07	KY	118.03	2011	7	7/1/2011	State	125.69	115.25
2011M08	KY	117.9	2011	8	8/1/2011	State	125.69	115.25
2011M09	KY	117.3	2011	9	9/1/2011	State	125.69	115.25
2011M10	KY	116.58	2011	10	10/1/2011	State	125.69	115.25
2011M11	KY	115.87	2011	11	11/1/2011	State	125.69	115.25
2011M12	KY	115.39	2011	12	12/1/2011	State	125.69	115.25
2012M01	KY	115.25	2012	1	1/1/2012	State	125.69	115.25
2012M02	KY	115.51	2012	2	2/1/2012	State	125.69	115.25
2012M03	KY	116.32	2012	3	3/1/2012	State	125.69	115.25
2012M04	KY	117.4	2012	4	4/1/2012	State	125.69	115.25
2012M05	KY	118.39	2012	5	5/1/2012	State	125.69	115.25
2012M06	KY	119	2012	6	6/1/2012	State	125.69	115.25
2012M07	KY	119.26	2012	7	7/1/2012	State	125.69	115.25
2012M08	KY	119.28	2012	8	8/1/2012	State	125.69	115.25
2012M09	KY	118.98	2012	9	9/1/2012	State	125.69	115.25
2012M10	KY	118.49	2012	10	10/1/2012	State	125.69	115.25
2012M11	KY	118.04	2012	11	11/1/2012	State	125.69	115.25
2012M12	KY	117.62	2012	12	12/1/2012	State	125.69	115.25
2013M01	KY	117.25	2013	1	1/1/2013	State	125.69	115.25
2013M02	KY	117.25	2013	2	2/1/2013	State	125.69	115.25
2013M03	KY	117.9	2013	3	3/1/2013	State	125.69	115.25
2013M04	KY	119.26	2013	4	4/1/2013	State	125.69	115.25
2013M05	KY	120.8	2013	5	5/1/2013	State	125.69	115.25
2013M06	KY	121.94	2013	6	6/1/2013	State	125.69	115.25
2013M07	KY	122.53	2013	7	7/1/2013	State	125.69	115.25
2013M08	KY	122.79	2013	8	8/1/2013	State	125.69	115.25
2013M09	KY	122.83	2013	9	9/1/2013	State	125.69	115.25
2013M10	KY	122.6	2013	10	10/1/2013	State	125.69	115.25
2013M11	KY	122.1	2013	11	11/1/2013	State	125.69	115.25
2013M12	KY	121.34	2013	12	12/1/2013	State	125.69	115.25
2014M01	KY	120.79	2014	1	1/1/2014	State	125.69	115.25
2014M02	KY	121.08	2014	2	2/1/2014	State	125.69	115.25
2014M03	KY	122.29	2014	3	3/1/2014	State	125.69	115.25
2014M04	KY	123.9	2014	4	4/1/2014	State	125.69	115.25
