date	rate	drate	name	year	month	week
11/3/2000	7.73	0.05	up	2000	11	45
11/10/2000	7.79	0.06	up	2000	11	46
11/17/2000	7.73	-0.06	down	2000	11	47
11/24/2000	7.73	0	no change	2000	11	48
12/1/2000	7.65	-0.08	down	2000	12	49
12/8/2000	7.54	-0.11	down	2000	12	50
12/15/2000	7.42	-0.12	down	2000	12	51
12/22/2000	7.17	-0.25	down	2000	12	52
12/29/2000	7.13	-0.04	down	2000	12	53
1/5/2001	7.07	-0.06	down	2001	1	2
1/12/2001	6.89	-0.18	down	2001	1	3
1/19/2001	7.02	0.13	up	2001	1	4
1/26/2001	7.15	0.13	up	2001	1	5
2/2/2001	7.09	-0.06	down	2001	2	6
2/9/2001	6.98	-0.11	down	2001	2	7
2/16/2001	7.01	0.03	up	2001	2	8
2/23/2001	7.12	0.11	up	2001	2	9
3/2/2001	7.03	-0.09	down	2001	3	10
3/9/2001	6.97	-0.06	down	2001	3	11
3/16/2001	6.96	-0.01	down	2001	3	12
3/23/2001	6.89	-0.07	down	2001	3	13
3/30/2001	6.91	0.02	up	2001	3	14
4/6/2001	7.01	0.1	up	2001	4	15
4/13/2001	7.04	0.03	up	2001	4	16
4/20/2001	7.14	0.1	up	2001	4	17
4/27/2001	7.12	-0.02	down	2001	4	18
5/4/2001	7.14	0.02	up	2001	5	19
5/11/2001	7.1	-0.04	down	2001	5	20
5/18/2001	7.14	0.04	up	2001	5	21
5/25/2001	7.2	0.06	up	2001	5	22
6/1/2001	7.24	0.04	up	2001	6	23
6/8/2001	7.2	-0.04	down	2001	6	24
6/15/2001	7.14	-0.06	down	2001	6	25
6/22/2001	7.11	-0.03	down	2001	6	26
6/29/2001	7.11	0	no change	2001	6	27
7/6/2001	7.19	0.08	up	2001	7	28
7/13/2001	7.21	0.02	up	2001	7	29
7/20/2001	7.08	-0.13	down	2001	7	30
7/27/2001	7.03	-0.05	down	2001	7	31
8/3/2001	7	-0.03	down	2001	8	32
8/10/2001	7	0	no change	2001	8	33
8/17/2001	6.92	-0.08	down	2001	8	34
8/24/2001	6.91	-0.01	down	2001	8	35
8/31/2001	6.92	0.01	up	2001	8	36
9/7/2001	6.89	-0.03	down	2001	9	37
9/14/2001	6.86	-0.03	down	2001	9	38
9/21/2001	6.8	-0.06	down	2001	9	39
9/28/2001	6.72	-0.08	down	2001	9	40
10/5/2001	6.64	-0.08	down	2001	10	41
10/12/2001	6.58	-0.06	down	2001	10	42
10/19/2001	6.61	0.03	up	2001	10	43
10/26/2001	6.64	0.03	up	2001	10	44
11/2/2001	6.56	-0.08	down	2001	11	45
11/9/2001	6.45	-0.11	down	2001	11	46
11/16/2001	6.51	0.06	up	2001	11	47
11/23/2001	6.75	0.24	up	2001	11	48
11/30/2001	7.02	0.27	up	2001	11	49
12/7/2001	6.84	-0.18	down	2001	12	50
12/14/2001	7.09	0.25	up	2001	12	51
12/21/2001	7.17	0.08	up	2001	12	52
12/28/2001	7.16	-0.01	down	2001	12	53
1/4/2002	7.14	-0.02	down	2002	1	2
1/11/2002	7.06	-0.08	down	2002	1	3
1/18/2002	6.83	-0.23	down	2002	1	4
1/25/2002	6.96	0.13	up	2002	1	5
2/1/2002	7.02	0.06	up	2002	2	6
2/8/2002	6.88	-0.14	down	2002	2	7
2/15/2002	6.86	-0.02	down	2002	2	8
2/22/2002	6.81	-0.05	down	2002	2	9
3/1/2002	6.8	-0.01	down	2002	3	10
3/8/2002	6.87	0.07	up	2002	3	11
3/15/2002	7.08	0.21	up	2002	3	12
3/22/2002	7.14	0.06	up	2002	3	13
3/29/2002	7.18	0.04	up	2002	3	14
4/5/2002	7.13	-0.05	down	2002	4	15
4/12/2002	6.99	-0.14	down	2002	4	16
4/19/2002	6.94	-0.05	down	2002	4	17
4/26/2002	6.88	-0.06	down	2002	4	18
5/3/2002	6.78	-0.1	down	2002	5	19
5/10/2002	6.79	0.01	up	2002	5	20
5/17/2002	6.89	0.1	up	2002	5	21
5/24/2002	6.81	-0.08	down	2002	5	22
5/31/2002	6.76	-0.05	down	2002	5	23
6/7/2002	6.71	-0.05	down	2002	6	24
6/14/2002	6.71	0	no change	2002	6	25
6/21/2002	6.63	-0.08	down	2002	6	26
6/28/2002	6.55	-0.08	down	2002	6	27
7/5/2002	6.57	0.02	up	2002	7	28
7/12/2002	6.54	-0.03	down	2002	7	29
7/19/2002	6.49	-0.05	down	2002	7	30
7/26/2002	6.34	-0.15	down	2002	7	31
8/2/2002	6.43	0.09	up	2002	8	32
8/9/2002	6.31	-0.12	down	2002	8	33
8/16/2002	6.22	-0.09	down	2002	8	34
8/23/2002	6.27	0.05	up	2002	8	35
8/30/2002	6.22	-0.05	down	2002	8	36
9/6/2002	6.15	-0.07	down	2002	9	37
9/13/2002	6.18	0.03	up	2002	9	38
9/20/2002	6.05	-0.13	down	2002	9	39
9/27/2002	5.99	-0.06	down	2002	9	40
10/4/2002	6.01	0.02	up	2002	10	41
10/11/2002	5.98	-0.03	down	2002	10	42
10/18/2002	6.15	0.17	up	2002	10	43
10/25/2002	6.31	0.16	up	2002	10	44
11/1/2002	6.13	-0.18	down	2002	11	45
11/8/2002	6.11	-0.02	down	2002	11	46
11/15/2002	5.94	-0.17	down	2002	11	47
11/22/2002	6.03	0.09	up	2002	11	48
11/29/2002	6.13	0.1	up	2002	11	49
12/6/2002	6.19	0.06	up	2002	12	50
12/13/2002	6.04	-0.15	down	2002	12	51
12/20/2002	6.03	-0.01	down	2002	12	52
12/27/2002	5.93	-0.1	down	2002	12	53
1/3/2003	5.85	-0.08	down	2003	1	2
1/10/2003	5.95	0.1	up	2003	1	3
1/17/2003	5.97	0.02	up	2003	1	4
1/24/2003	5.91	-0.06	down	2003	1	5
1/31/2003	5.9	-0.01	down	2003	1	6
2/7/2003	5.88	-0.02	down	2003	2	7
2/14/2003	5.86	-0.02	down	2003	2	8
2/21/2003	5.84	-0.02	down	2003	2	9
2/28/2003	5.79	-0.05	down	2003	2	10
3/7/2003	5.67	-0.12	down	2003	3	11
3/14/2003	5.61	-0.06	down	2003	3	12
3/21/2003	5.79	0.18	up	2003	3	13
3/28/2003	5.91	0.12	up	2003	3	14
4/4/2003	5.79	-0.12	down	2003	4	15
4/11/2003	5.85	0.06	up	2003	4	16
4/18/2003	5.82	-0.03	down	2003	4	17
4/25/2003	5.79	-0.03	down	2003	4	18
5/2/2003	5.7	-0.09	down	2003	5	19
5/9/2003	5.62	-0.08	down	2003	5	20
5/16/2003	5.45	-0.17	down	2003	5	21
5/23/2003	5.34	-0.11	down	2003	5	22
5/30/2003	5.31	-0.03	down	2003	5	23
6/6/2003	5.26	-0.05	down	2003	6	24
6/13/2003	5.21	-0.05	down	2003	6	25
6/20/2003	5.21	0	no change	2003	6	26
6/27/2003	5.24	0.03	up	2003	6	27
7/4/2003	5.4	0.16	up	2003	7	28
7/11/2003	5.52	0.12	up	2003	7	29
7/18/2003	5.67	0.15	up	2003	7	30
7/25/2003	5.94	0.27	up	2003	7	31
8/1/2003	6.14	0.2	up	2003	8	32
8/8/2003	6.34	0.2	up	2003	8	33
8/15/2003	6.24	-0.1	down	2003	8	34
8/22/2003	6.28	0.04	up	2003	8	35
8/29/2003	6.32	0.04	up	2003	8	36
9/5/2003	6.44	0.12	up	2003	9	37
9/12/2003	6.16	-0.28	down	2003	9	38
9/19/2003	6.01	-0.15	down	2003	9	39
9/26/2003	5.98	-0.03	down	2003	9	40
10/3/2003	5.77	-0.21	down	2003	10	41
10/10/2003	5.95	0.18	up	2003	10	42
10/17/2003	6.05	0.1	up	2003	10	43
10/24/2003	6.05	0	no change	2003	10	44
10/31/2003	5.94	-0.11	down	2003	10	45
11/7/2003	5.98	0.04	up	2003	11	46
11/14/2003	6.03	0.05	up	2003	11	47
11/21/2003	5.83	-0.2	down	2003	11	48
11/28/2003	5.89	0.06	up	2003	11	49
12/5/2003	6.02	0.13	up	2003	12	50
12/12/2003	5.88	-0.14	down	2003	12	51
12/19/2003	5.82	-0.06	down	2003	12	52
12/26/2003	5.81	-0.01	down	2003	12	53
12/31/2003	5.85	0.04	up	2003	12	54
1/8/2004	5.87	0.02	up	2004	1	2
1/15/2004	5.66	-0.21	down	2004	1	3
1/22/2004	5.64	-0.02	down	2004	1	4
1/29/2004	5.68	0.04	up	2004	1	5
2/5/2004	5.72	0.04	up	2004	2	6
2/12/2004	5.66	-0.06	down	2004	2	7
2/19/2004	5.58	-0.08	down	2004	2	8
2/26/2004	5.58	0	no change	2004	2	9
3/4/2004	5.59	0.01	up	2004	3	10
3/11/2004	5.41	-0.18	down	2004	3	11
3/18/2004	5.38	-0.03	down	2004	3	12
3/25/2004	5.4	0.02	up	2004	3	13
4/1/2004	5.52	0.12	up	2004	4	14
4/8/2004	5.79	0.27	up	2004	4	15
4/15/2004	5.89	0.1	up	2004	4	16
4/22/2004	5.94	0.05	up	2004	4	17
4/29/2004	6.01	0.07	up	2004	4	18
5/6/2004	6.12	0.11	up	2004	5	19
5/13/2004	6.34	0.22	up	2004	5	20
5/20/2004	6.3	-0.04	down	2004	5	21
5/27/2004	6.32	0.02	up	2004	5	22
6/3/2004	6.28	-0.04	down	2004	6	23
6/10/2004	6.3	0.02	up	2004	6	24
6/17/2004	6.32	0.02	up	2004	6	25
6/24/2004	6.25	-0.07	down	2004	6	26
7/1/2004	6.21	-0.04	down	2004	7	27
7/8/2004	6.01	-0.2	down	2004	7	28
7/15/2004	6	-0.01	down	2004	7	29
7/22/2004	5.98	-0.02	down	2004	7	30
7/29/2004	6.08	0.1	up	2004	7	31
8/5/2004	5.99	-0.09	down	2004	8	32
8/12/2004	5.85	-0.14	down	2004	8	33
8/19/2004	5.81	-0.04	down	2004	8	34
8/26/2004	5.82	0.01	up	2004	8	35
9/2/2004	5.77	-0.05	down	2004	9	36
9/9/2004	5.83	0.06	up	2004	9	37
9/16/2004	5.75	-0.08	down	2004	9	38
9/23/2004	5.7	-0.05	down	2004	9	39
9/30/2004	5.72	0.02	up	2004	9	40
10/7/2004	5.82	0.1	up	2004	10	41
10/14/2004	5.74	-0.08	down	2004	10	42
10/21/2004	5.69	-0.05	down	2004	10	43
10/28/2004	5.64	-0.05	down	2004	10	44
11/4/2004	5.7	0.06	up	2004	11	45
11/11/2004	5.76	0.06	up	2004	11	46
11/18/2004	5.74	-0.02	down	2004	11	47
11/24/2004	5.72	-0.02	down	2004	11	48
12/2/2004	5.81	0.09	up	2004	12	49
12/9/2004	5.71	-0.1	down	2004	12	50
12/16/2004	5.68	-0.03	down	2004	12	51
12/22/2004	5.75	0.07	up	2004	12	52
12/29/2004	5.81	0.06	up	2004	12	53
1/6/2005	5.77	-0.04	down	2005	1	1
1/13/2005	5.74	-0.03	down	2005	1	2
1/20/2005	5.67	-0.07	down	2005	1	3
1/27/2005	5.66	-0.01	down	2005	1	4
2/3/2005	5.63	-0.03	down	2005	2	5
2/10/2005	5.57	-0.06	down	2005	2	6
2/17/2005	5.62	0.05	up	2005	2	7
2/24/2005	5.69	0.07	up	2005	2	8
3/3/2005	5.79	0.1	up	2005	3	9
3/10/2005	5.85	0.06	up	2005	3	10
3/17/2005	5.95	0.1	up	2005	3	11
3/24/2005	6.01	0.06	up	2005	3	12
3/31/2005	6.04	0.03	up	2005	3	13
4/7/2005	5.93	-0.11	down	2005	4	14
4/14/2005	5.91	-0.02	down	2005	4	15
4/21/2005	5.8	-0.11	down	2005	4	16
4/28/2005	5.78	-0.02	down	2005	4	17
5/5/2005	5.75	-0.03	down	2005	5	18
5/12/2005	5.77	0.02	up	2005	5	19
5/19/2005	5.71	-0.06	down	2005	5	20
5/26/2005	5.65	-0.06	down	2005	5	21
6/2/2005	5.62	-0.03	down	2005	6	22
6/9/2005	5.56	-0.06	down	2005	6	23
6/16/2005	5.63	0.07	up	2005	6	24
6/23/2005	5.57	-0.06	down	2005	6	25
6/30/2005	5.53	-0.04	down	2005	6	26
7/7/2005	5.62	0.09	up	2005	7	27
7/14/2005	5.66	0.04	up	2005	7	28
7/21/2005	5.73	0.07	up	2005	7	29
7/28/2005	5.77	0.04	up	2005	7	30
8/4/2005	5.82	0.05	up	2005	8	31
8/11/2005	5.89	0.07	up	2005	8	32
8/18/2005	5.8	-0.09	down	2005	8	33
8/25/2005	5.77	-0.03	down	2005	8	34
9/1/2005	5.71	-0.06	down	2005	9	35
9/8/2005	5.71	0	no change	2005	9	36
9/15/2005	5.74	0.03	up	2005	9	37
9/22/2005	5.8	0.06	up	2005	9	38
9/29/2005	5.91	0.11	up	2005	9	39
10/6/2005	5.98	0.07	up	2005	10	40
10/13/2005	6.03	0.05	up	2005	10	41
10/20/2005	6.1	0.07	up	2005	10	42
10/27/2005	6.15	0.05	up	2005	10	43
11/3/2005	6.31	0.16	up	2005	11	44
11/10/2005	6.36	0.05	up	2005	11	45
11/17/2005	6.37	0.01	up	2005	11	46
11/23/2005	6.28	-0.09	down	2005	11	47
12/1/2005	6.26	-0.02	down	2005	12	48
12/8/2005	6.32	0.06	up	2005	12	49
12/15/2005	6.3	-0.02	down	2005	12	50
12/22/2005	6.26	-0.04	down	2005	12	51
12/29/2005	6.22	-0.04	down	2005	12	52
1/5/2006	6.21	-0.01	down	2006	1	1
1/12/2006	6.15	-0.06	down	2006	1	2
1/19/2006	6.1	-0.05	down	2006	1	3
1/26/2006	6.12	0.02	up	2006	1	4
2/2/2006	6.23	0.11	up	2006	2	5
2/9/2006	6.24	0.01	up	2006	2	6
2/16/2006	6.28	0.04	up	2006	2	7
2/23/2006	6.26	-0.02	down	2006	2	8
3/2/2006	6.24	-0.02	down	2006	3	9
3/9/2006	6.37	0.13	up	2006	3	10
3/16/2006	6.34	-0.03	down	2006	3	11
3/23/2006	6.32	-0.02	down	2006	3	12
3/30/2006	6.35	0.03	up	2006	3	13
4/6/2006	6.43	0.08	up	2006	4	14
4/13/2006	6.49	0.06	up	2006	4	15
4/20/2006	6.53	0.04	up	2006	4	16
4/27/2006	6.58	0.05	up	2006	4	17
5/4/2006	6.59	0.01	up	2006	5	18
5/11/2006	6.58	-0.01	down	2006	5	19
5/18/2006	6.6	0.02	up	2006	5	20
5/25/2006	6.62	0.02	up	2006	5	21
6/1/2006	6.67	0.05	up	2006	6	22
6/8/2006	6.62	-0.05	down	2006	6	23
6/15/2006	6.63	0.01	up	2006	6	24
6/22/2006	6.71	0.08	up	2006	6	25
6/29/2006	6.78	0.07	up	2006	6	26
7/6/2006	6.79	0.01	up	2006	7	27
7/13/2006	6.74	-0.05	down	2006	7	28
7/20/2006	6.8	0.06	up	2006	7	29
7/27/2006	6.72	-0.08	down	2006	7	30
8/3/2006	6.63	-0.09	down	2006	8	31
8/10/2006	6.55	-0.08	down	2006	8	32
8/17/2006	6.52	-0.03	down	2006	8	33
8/24/2006	6.48	-0.04	down	2006	8	34
8/31/2006	6.44	-0.04	down	2006	8	35
9/7/2006	6.47	0.03	up	2006	9	36
9/14/2006	6.43	-0.04	down	2006	9	37
9/21/2006	6.4	-0.03	down	2006	9	38
9/28/2006	6.31	-0.09	down	2006	9	39
10/5/2006	6.3	-0.01	down	2006	10	40
10/12/2006	6.37	0.07	up	2006	10	41
10/19/2006	6.36	-0.01	down	2006	10	42
10/26/2006	6.4	0.04	up	2006	10	43
11/2/2006	6.31	-0.09	down	2006	11	44
11/9/2006	6.33	0.02	up	2006	11	45
11/16/2006	6.24	-0.09	down	2006	11	46
11/22/2006	6.18	-0.06	down	2006	11	47
11/30/2006	6.14	-0.04	down	2006	11	48
12/7/2006	6.11	-0.03	down	2006	12	49
12/14/2006	6.12	0.01	up	2006	12	50
12/21/2006	6.13	0.01	up	2006	12	51
12/28/2006	6.18	0.05	up	2006	12	52
1/4/2007	6.18	0	no change	2007	1	1
1/11/2007	6.21	0.03	up	2007	1	2
1/18/2007	6.23	0.02	up	2007	1	3
1/25/2007	6.25	0.02	up	2007	1	4
2/1/2007	6.34	0.09	up	2007	2	5
2/8/2007	6.28	-0.06	down	2007	2	6
2/15/2007	6.3	0.02	up	2007	2	7
2/22/2007	6.22	-0.08	down	2007	2	8
3/1/2007	6.18	-0.04	down	2007	3	9
3/8/2007	6.14	-0.04	down	2007	3	10
3/15/2007	6.14	0	no change	2007	3	11
3/22/2007	6.16	0.02	up	2007	3	12
3/29/2007	6.16	0	no change	2007	3	13
4/5/2007	6.17	0.01	up	2007	4	14
4/12/2007	6.22	0.05	up	2007	4	15
4/19/2007	6.17	-0.05	down	2007	4	16
4/26/2007	6.16	-0.01	down	2007	4	17
5/3/2007	6.16	0	no change	2007	5	18
5/10/2007	6.15	-0.01	down	2007	5	19
5/17/2007	6.21	0.06	up	2007	5	20
5/24/2007	6.37	0.16	up	2007	5	21
5/31/2007	6.42	0.05	up	2007	5	22
6/7/2007	6.53	0.11	up	2007	6	23
6/14/2007	6.74	0.21	up	2007	6	24
6/21/2007	6.69	-0.05	down	2007	6	25
6/28/2007	6.67	-0.02	down	2007	6	26
7/5/2007	6.63	-0.04	down	2007	7	27
7/12/2007	6.73	0.1	up	2007	7	28
7/19/2007	6.73	0	no change	2007	7	29
7/26/2007	6.69	-0.04	down	2007	7	30
8/2/2007	6.68	-0.01	down	2007	8	31
8/9/2007	6.59	-0.09	down	2007	8	32
8/16/2007	6.62	0.03	up	2007	8	33
8/23/2007	6.52	-0.1	down	2007	8	34
8/30/2007	6.45	-0.07	down	2007	8	35
9/6/2007	6.46	0.01	up	2007	9	36
9/13/2007	6.31	-0.15	down	2007	9	37
9/20/2007	6.34	0.03	up	2007	9	38
9/27/2007	6.42	0.08	up	2007	9	39
10/4/2007	6.37	-0.05	down	2007	10	40
10/11/2007	6.4	0.03	up	2007	10	41
10/18/2007	6.4	0	no change	2007	10	42
10/25/2007	6.33	-0.07	down	2007	10	43
11/1/2007	6.26	-0.07	down	2007	11	44
11/8/2007	6.24	-0.02	down	2007	11	45
11/15/2007	6.24	0	no change	2007	11	46
11/21/2007	6.2	-0.04	down	2007	11	47
11/29/2007	6.1	-0.1	down	2007	11	48
12/6/2007	5.96	-0.14	down	2007	12	49
12/13/2007	6.11	0.15	up	2007	12	50
12/20/2007	6.14	0.03	up	2007	12	51
12/27/2007	6.17	0.03	up	2007	12	52
1/3/2008	6.07	-0.1	down	2008	1	1
1/10/2008	5.87	-0.2	down	2008	1	2
1/17/2008	5.69	-0.18	down	2008	1	3
1/24/2008	5.48	-0.21	down	2008	1	4
1/31/2008	5.68	0.2	up	2008	1	5
2/7/2008	5.67	-0.01	down	2008	2	6
2/14/2008	5.72	0.05	up	2008	2	7
2/21/2008	6.04	0.32	up	2008	2	8
2/28/2008	6.24	0.2	up	2008	2	9
3/6/2008	6.03	-0.21	down	2008	3	10
3/13/2008	6.13	0.1	up	2008	3	11
3/20/2008	5.87	-0.26	down	2008	3	12
3/27/2008	5.85	-0.02	down	2008	3	13
4/3/2008	5.88	0.03	up	2008	4	14
4/10/2008	5.88	0	no change	2008	4	15
4/17/2008	5.88	0	no change	2008	4	16
4/24/2008	6.03	0.15	up	2008	4	17
5/1/2008	6.06	0.03	up	2008	5	18
5/8/2008	6.05	-0.01	down	2008	5	19
5/15/2008	6.01	-0.04	down	2008	5	20
5/22/2008	5.98	-0.03	down	2008	5	21
5/29/2008	6.08	0.1	up	2008	5	22
6/5/2008	6.09	0.01	up	2008	6	23
6/12/2008	6.32	0.23	up	2008	6	24
6/19/2008	6.42	0.1	up	2008	6	25
6/26/2008	6.45	0.03	up	2008	6	26
7/3/2008	6.35	-0.1	down	2008	7	27
7/10/2008	6.37	0.02	up	2008	7	28
7/17/2008	6.26	-0.11	down	2008	7	29
7/24/2008	6.63	0.37	up	2008	7	30
7/31/2008	6.52	-0.11	down	2008	7	31
8/7/2008	6.52	0	no change	2008	8	32
8/14/2008	6.52	0	no change	2008	8	33
8/21/2008	6.47	-0.05	down	2008	8	34
8/28/2008	6.4	-0.07	down	2008	8	35
9/4/2008	6.35	-0.05	down	2008	9	36
9/11/2008	5.93	-0.42	down	2008	9	37
9/18/2008	5.78	-0.15	down	2008	9	38
9/25/2008	6.09	0.31	up	2008	9	39
10/2/2008	6.1	0.01	up	2008	10	40
10/9/2008	5.94	-0.16	down	2008	10	41
10/16/2008	6.46	0.52	up	2008	10	42
10/23/2008	6.04	-0.42	down	2008	10	43
10/30/2008	6.46	0.42	up	2008	10	44
11/6/2008	6.2	-0.26	down	2008	11	45
11/13/2008	6.14	-0.06	down	2008	11	46
11/20/2008	6.04	-0.1	down	2008	11	47
11/26/2008	5.97	-0.07	down	2008	11	48
12/4/2008	5.53	-0.44	down	2008	12	49
12/11/2008	5.47	-0.06	down	2008	12	50
12/18/2008	5.19	-0.28	down	2008	12	51
12/24/2008	5.14	-0.05	down	2008	12	52
12/31/2008	5.1	-0.04	down	2008	12	53
1/8/2009	5.01	-0.09	down	2009	1	2
1/15/2009	4.96	-0.05	down	2009	1	3
1/22/2009	5.12	0.16	up	2009	1	4
1/29/2009	5.1	-0.02	down	2009	1	5
2/5/2009	5.25	0.15	up	2009	2	6
2/12/2009	5.16	-0.09	down	2009	2	7
2/19/2009	5.04	-0.12	down	2009	2	8
2/26/2009	5.07	0.03	up	2009	2	9
3/5/2009	5.15	0.08	up	2009	3	10
3/12/2009	5.03	-0.12	down	2009	3	11
3/19/2009	4.98	-0.05	down	2009	3	12
3/26/2009	4.85	-0.13	down	2009	3	13
4/2/2009	4.78	-0.07	down	2009	4	14
4/9/2009	4.87	0.09	up	2009	4	15
4/16/2009	4.82	-0.05	down	2009	4	16
4/23/2009	4.8	-0.02	down	2009	4	17
4/30/2009	4.78	-0.02	down	2009	4	18
5/7/2009	4.84	0.06	up	2009	5	19
5/14/2009	4.86	0.02	up	2009	5	20
5/21/2009	4.82	-0.04	down	2009	5	21
5/28/2009	4.91	0.09	up	2009	5	22
6/4/2009	5.29	0.38	up	2009	6	23
6/11/2009	5.59	0.3	up	2009	6	24
6/18/2009	5.38	-0.21	down	2009	6	25
6/25/2009	5.42	0.04	up	2009	6	26
7/2/2009	5.32	-0.1	down	2009	7	27
7/9/2009	5.2	-0.12	down	2009	7	28
7/16/2009	5.14	-0.06	down	2009	7	29
7/23/2009	5.2	0.06	up	2009	7	30
7/30/2009	5.25	0.05	up	2009	7	31
8/6/2009	5.22	-0.03	down	2009	8	32
8/13/2009	5.29	0.07	up	2009	8	33
8/20/2009	5.12	-0.17	down	2009	8	34
8/27/2009	5.14	0.02	up	2009	8	35
9/3/2009	5.08	-0.06	down	2009	9	36
9/10/2009	5.07	-0.01	down	2009	9	37
9/17/2009	5.04	-0.03	down	2009	9	38
9/24/2009	5.04	0	no change	2009	9	39
10/1/2009	4.94	-0.1	down	2009	10	40
10/8/2009	4.87	-0.07	down	2009	10	41
10/15/2009	4.92	0.05	up	2009	10	42
10/22/2009	5	0.08	up	2009	10	43
10/29/2009	5.03	0.03	up	2009	10	44
11/5/2009	4.98	-0.05	down	2009	11	45
11/12/2009	4.91	-0.07	down	2009	11	46
11/19/2009	4.83	-0.08	down	2009	11	47
11/25/2009	4.78	-0.05	down	2009	11	48
12/3/2009	4.71	-0.07	down	2009	12	49
12/10/2009	4.81	0.1	up	2009	12	50
12/17/2009	4.94	0.13	up	2009	12	51
12/24/2009	5.05	0.11	up	2009	12	52
12/31/2009	5.14	0.09	up	2009	12	53
1/7/2010	5.09	-0.05	down	2010	1	1
1/14/2010	5.06	-0.03	down	2010	1	2
1/21/2010	4.99	-0.07	down	2010	1	3
1/28/2010	4.98	-0.01	down	2010	1	4
2/4/2010	5.01	0.03	up	2010	2	5
2/11/2010	4.97	-0.04	down	2010	2	6
2/18/2010	4.93	-0.04	down	2010	2	7
2/25/2010	5.05	0.12	up	2010	2	8
3/4/2010	4.97	-0.08	down	2010	3	9
3/11/2010	4.95	-0.02	down	2010	3	10
3/18/2010	4.96	0.01	up	2010	3	11
3/25/2010	4.99	0.03	up	2010	3	12
4/1/2010	5.08	0.09	up	2010	4	13
4/8/2010	5.21	0.13	up	2010	4	14
4/15/2010	5.07	-0.14	down	2010	4	15
4/22/2010	5.07	0	no change	2010	4	16
4/29/2010	5.06	-0.01	down	2010	4	17
5/6/2010	5	-0.06	down	2010	5	18
5/13/2010	4.93	-0.07	down	2010	5	19
5/20/2010	4.84	-0.09	down	2010	5	20
5/27/2010	4.78	-0.06	down	2010	5	21
6/3/2010	4.79	0.01	up	2010	6	22
6/10/2010	4.72	-0.07	down	2010	6	23
6/17/2010	4.75	0.03	up	2010	6	24
6/24/2010	4.69	-0.06	down	2010	6	25
7/1/2010	4.58	-0.11	down	2010	7	26
7/8/2010	4.57	-0.01	down	2010	7	27
7/15/2010	4.57	0	no change	2010	7	28
7/22/2010	4.56	-0.01	down	2010	7	29
7/29/2010	4.54	-0.02	down	2010	7	30
8/5/2010	4.49	-0.05	down	2010	8	31
8/12/2010	4.44	-0.05	down	2010	8	32
8/19/2010	4.42	-0.02	down	2010	8	33
8/26/2010	4.36	-0.06	down	2010	8	34
9/2/2010	4.32	-0.04	down	2010	9	35
9/9/2010	4.35	0.03	up	2010	9	36
9/16/2010	4.37	0.02	up	2010	9	37
9/23/2010	4.37	0	no change	2010	9	38
9/30/2010	4.32	-0.05	down	2010	9	39
10/7/2010	4.27	-0.05	down	2010	10	40
10/14/2010	4.19	-0.08	down	2010	10	41
10/21/2010	4.21	0.02	up	2010	10	42
10/28/2010	4.23	0.02	up	2010	10	43
11/4/2010	4.24	0.01	up	2010	11	44
11/11/2010	4.17	-0.07	down	2010	11	45
11/18/2010	4.39	0.22	up	2010	11	46
11/24/2010	4.4	0.01	up	2010	11	47
12/2/2010	4.46	0.06	up	2010	12	48
12/9/2010	4.61	0.15	up	2010	12	49
12/16/2010	4.83	0.22	up	2010	12	50
12/23/2010	4.81	-0.02	down	2010	12	51
12/30/2010	4.86	0.05	up	2010	12	52
1/6/2011	4.77	-0.09	down	2011	1	1
1/13/2011	4.71	-0.06	down	2011	1	2
1/20/2011	4.74	0.03	up	2011	1	3
1/27/2011	4.8	0.06	up	2011	1	4
2/3/2011	4.81	0.01	up	2011	2	5
2/10/2011	5.05	0.24	up	2011	2	6
2/17/2011	5	-0.05	down	2011	2	7
2/24/2011	4.95	-0.05	down	2011	2	8
3/3/2011	4.87	-0.08	down	2011	3	9
3/10/2011	4.88	0.01	up	2011	3	10
3/17/2011	4.76	-0.12	down	2011	3	11
3/24/2011	4.81	0.05	up	2011	3	12
3/31/2011	4.86	0.05	up	2011	3	13
4/7/2011	4.87	0.01	up	2011	4	14
4/14/2011	4.91	0.04	up	2011	4	15
4/21/2011	4.8	-0.11	down	2011	4	16
4/28/2011	4.78	-0.02	down	2011	4	17
5/5/2011	4.71	-0.07	down	2011	5	18
5/12/2011	4.63	-0.08	down	2011	5	19
5/19/2011	4.61	-0.02	down	2011	5	20
5/26/2011	4.6	-0.01	down	2011	5	21
6/2/2011	4.55	-0.05	down	2011	6	22
6/9/2011	4.49	-0.06	down	2011	6	23
6/16/2011	4.5	0.01	up	2011	6	24
6/23/2011	4.5	0	no change	2011	6	25
6/30/2011	4.51	0.01	up	2011	6	26
7/7/2011	4.6	0.09	up	2011	7	27
7/14/2011	4.51	-0.09	down	2011	7	28
7/21/2011	4.52	0.01	up	2011	7	29
7/28/2011	4.55	0.03	up	2011	7	30
8/4/2011	4.39	-0.16	down	2011	8	31
8/11/2011	4.32	-0.07	down	2011	8	32
8/18/2011	4.15	-0.17	down	2011	8	33
8/25/2011	4.22	0.07	up	2011	8	34
9/1/2011	4.22	0	no change	2011	9	35
9/8/2011	4.12	-0.1	down	2011	9	36
9/15/2011	4.09	-0.03	down	2011	9	37
9/22/2011	4.09	0	no change	2011	9	38
9/29/2011	4.01	-0.08	down	2011	9	39
10/6/2011	3.94	-0.07	down	2011	10	40
