"state","geo","date","hpi","year","month","type","hpa12","lat","long","metro.pop","fips","statename","division","region"
"MS","MS","3/1/1988",68.05054027,1988,3,"State",0.0016477096176557,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","4/1/1988",68.16565263,1988,4,"State",0.00256805440335972,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","5/1/1988",68.16017325,1988,5,"State",0.00109251756973827,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","6/1/1988",68.08953342,1988,6,"State",-0.00149505458602561,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","7/1/1988",67.99297719,1988,7,"State",-0.00439676826335766,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","8/1/1988",67.99278895,1988,8,"State",-0.00521795359112698,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","9/1/1988",68.12325455,1988,9,"State",-0.00191745192212001,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","10/1/1988",68.19493106,1988,10,"State",0.00269433156845289,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","11/1/1988",68.06822929,1988,11,"State",0.00502433490248189,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","12/1/1988",67.73990104,1988,12,"State",0.00303266599631069,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","1/1/1989",67.28810108,1989,1,"State",-0.00410251838526432,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","2/1/1989",66.93251119,1989,2,"State",-0.0128009029836987,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","3/1/1989",66.88070271,1989,3,"State",-0.0171907167137617,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","4/1/1989",67.17150371,1989,4,"State",-0.0145843086898353,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","5/1/1989",67.69915987,1989,5,"State",-0.00676367676339495,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","6/1/1989",68.3688215,1989,6,"State",0.00410177696882208,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","7/1/1989",69.03521801,1989,7,"State",0.0153286539738884,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","8/1/1989",69.45553556,1989,8,"State",0.0215132609294151,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","9/1/1989",69.58283852,1989,9,"State",0.0214256347504467,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","10/1/1989",69.50256592,1989,10,"State",0.0191749568431925,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","11/1/1989",69.31269617,1989,11,"State",0.0182826392427224,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","12/1/1989",69.15051455,1989,12,"State",0.0208239676814266,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","1/1/1990",68.97205348,1990,1,"State",0.0250260056826082,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","2/1/1990",68.6790238,1990,2,"State",0.0260936363950577,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","3/1/1990",68.36918322,1990,3,"State",0.0222557546450157,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","4/1/1990",68.2531467,1990,4,"State",0.016102706211101,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","5/1/1990",68.46329924,1990,5,"State",0.0112872799524741,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","6/1/1990",68.8828089,1990,6,"State",0.00751786250988706,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","7/1/1990",69.23975547,1990,7,"State",0.00296279878438832,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","8/1/1990",69.38941757,1990,8,"State",-0.000951947018576815,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","9/1/1990",69.37100736,1990,9,"State",-0.00304430179201609,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","10/1/1990",69.30682829,1990,10,"State",-0.00281626480129238,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","11/1/1990",69.39028416,1990,11,"State",0.0011193907362903,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","12/1/1990",69.67870938,1990,12,"State",0.00763833549811244,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","1/1/1991",69.97083188,1991,1,"State",0.01448091436468,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","2/1/1991",70.10018758,1991,2,"State",0.0206928360562981,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","3/1/1991",70.1136787,1991,3,"State",0.0255158157204616,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","4/1/1991",70.10363496,1991,4,"State",0.0271121310806903,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","5/1/1991",70.11057129,1991,5,"State",0.0240606583130831,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","6/1/1991",70.15294481,1991,6,"State",0.0184390841529691,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","7/1/1991",70.22272419,1991,7,"State",0.0141965943312132,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","8/1/1991",70.36514921,1991,8,"State",0.0140616779066589,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","9/1/1991",70.61595542,1991,9,"State",0.0179462300949353,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","10/1/1991",70.94051735,1991,10,"State",0.0235718341223776,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","11/1/1991",71.33610861,1991,11,"State",0.0280417420616599,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","12/1/1991",71.74988447,1991,12,"State",0.0297246477213668,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","1/1/1992",72.08514457,1992,1,"State",0.0302170580682253,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","2/1/1992",72.37393986,1992,2,"State",0.0324357517218501,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","3/1/1992",72.65573715,1992,3,"State",0.036256241251823,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","4/1/1992",72.78459047,1992,4,"State",0.0382427460648755,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","5/1/1992",72.74388354,1992,5,"State",0.0375594179529328,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","6/1/1992",72.6520834,1992,6,"State",0.0356241437443372,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","7/1/1992",72.57626795,1992,7,"State",0.0335154152327113,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","8/1/1992",72.64098246,1992,8,"State",0.0323431880064367,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","9/1/1992",72.79846916,1992,9,"State",0.0309068074915808,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","10/1/1992",72.88233099,1992,10,"State",0.0273724200574921,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","11/1/1992",72.85886831,1992,11,"State",0.0213462681056105,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","12/1/1992",72.74648693,1992,12,"State",0.0138899521213405,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","1/1/1993",72.68018692,1993,1,"State",0.00825471535847688,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","2/1/1993",72.81890218,1993,2,"State",0.00614810138650368,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","3/1/1993",73.12011588,1993,3,"State",0.00639149430197494,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","4/1/1993",73.57943426,1993,4,"State",0.0109204954629458,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","5/1/1993",74.18366933,1993,5,"State",0.019792534023954,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","6/1/1993",74.7585085,1993,6,"State",0.0289933199630723,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","7/1/1993",75.16736104,1993,7,"State",0.0357016578998672,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","8/1/1993",75.36073427,1993,8,"State",0.0374410108164167,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","9/1/1993",75.35526822,1993,9,"State",0.0351216047466678,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","10/1/1993",75.35494375,1993,10,"State",0.0339260932850689,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","11/1/1993",75.58816301,1993,11,"State",0.0374600204931457,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","12/1/1993",75.94162917,1993,12,"State",0.0439216019197533,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","1/1/1994",76.31134027,1994,1,"State",0.0499607046139943,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","2/1/1994",76.77886053,1994,2,"State",0.0543809125302581,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","3/1/1994",77.35509116,1994,3,"State",0.057918060290689,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","4/1/1994",78.0591918,1994,4,"State",0.0608832832849779,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","5/1/1994",78.80407608,1994,5,"State",0.0622833406830618,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","6/1/1994",79.37105478,1994,6,"State",0.0616992817613529,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","7/1/1994",79.7336634,1994,7,"State",0.0607484724330025,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","8/1/1994",79.99172614,1994,8,"State",0.0614509918840258,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","9/1/1994",80.1719142,1994,9,"State",0.0639191670838166,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","10/1/1994",80.39182378,1994,10,"State",0.066842064758359,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","11/1/1994",80.63162295,1994,11,"State",0.0667228801331337,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","12/1/1994",80.80579009,1994,12,"State",0.0640513111604608,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","1/1/1995",80.99889239,1995,1,"State",0.0614266779146426,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","2/1/1995",81.20109196,1995,2,"State",0.0575969921860469,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","3/1/1995",81.37934293,1995,3,"State",0.0520231016427388,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","4/1/1995",81.63869376,1995,4,"State",0.0458562518706478,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","5/1/1995",82.01358316,1995,5,"State",0.0407276785624868,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","6/1/1995",82.39268446,1995,6,"State",0.0380696676940395,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","7/1/1995",82.69630887,1995,7,"State",0.0371567709756078,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","8/1/1995",82.92425874,1995,8,"State",0.0366604490427864,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","9/1/1995",83.13253743,1995,9,"State",0.0369284338479721,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","10/1/1995",83.3924703,1995,10,"State",0.0373252698957491,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","11/1/1995",83.58917238,1995,11,"State",0.0366797705638888,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","12/1/1995",83.55901045,1995,12,"State",0.0340720678175848,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","1/1/1996",83.49372434,1996,1,"State",0.0308008156208814,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","2/1/1996",83.55418956,1996,2,"State",0.0289786447842246,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","3/1/1996",83.78320736,1996,3,"State",0.0295390002358182,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","4/1/1996",84.2854067,1996,4,"State",0.0324198344939319,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","5/1/1996",85.03641424,1996,5,"State",0.0368576882454066,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","6/1/1996",85.90773076,1996,6,"State",0.0426621164614014,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","7/1/1996",86.71596464,1996,7,"State",0.0486074387711666,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","8/1/1996",87.28165192,1996,8,"State",0.0525466642235795,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","9/1/1996",87.6561164,1996,9,"State",0.0544140610865991,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","10/1/1996",87.85356237,1996,10,"State",0.0534951423545971,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","11/1/1996",87.77098528,1996,11,"State",0.0500281649038143,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","12/1/1996",87.65027653,1996,12,"State",0.048962596109825,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","1/1/1997",87.68224922,1997,1,"State",0.0501657449480113,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","2/1/1997",87.77506436,1997,2,"State",0.0505166146931388,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","3/1/1997",87.86155877,1997,3,"State",0.0486774323699035,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","4/1/1997",88.03588947,1997,4,"State",0.0444974155887889,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","5/1/1997",88.36964077,1997,5,"State",0.039197637386174,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","6/1/1997",88.74192114,1997,6,"State",0.0329910981808827,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","7/1/1997",88.97967039,1997,7,"State",0.0261048327075382,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","8/1/1997",89.03830579,1997,8,"State",0.020126267449774,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","9/1/1997",89.10711164,1997,9,"State",0.016553268609103,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","10/1/1997",89.32861023,1997,10,"State",0.0167898468793757,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","11/1/1997",89.62020402,1997,11,"State",0.0210686792919184,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","12/1/1997",89.8783569,1997,12,"State",0.0254201179757534,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","1/1/1998",90.10604877,1998,1,"State",0.027642990132684,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","2/1/1998",90.43070001,1998,2,"State",0.0302550122789793,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","3/1/1998",91.01866294,1998,3,"State",0.035932712942921,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","4/1/1998",91.68997374,1998,4,"State",0.0415067569828462,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","5/1/1998",92.24168636,1998,5,"State",0.0438164686000906,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","6/1/1998",92.68715962,1998,6,"State",0.0444574382582497,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","7/1/1998",92.95978036,1998,7,"State",0.0447305542103615,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","8/1/1998",93.05951992,1998,8,"State",0.0451627430949122,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","9/1/1998",93.09132514,1998,9,"State",0.0447126320971614,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","10/1/1998",93.13375997,1998,10,"State",0.042597211914555,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","11/1/1998",93.27974771,1998,11,"State",0.0408339138480796,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","12/1/1998",93.63903006,1998,12,"State",0.0418418103057243,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","1/1/1999",94.06501179,1999,1,"State",0.0439367065146252,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","2/1/1999",94.40577698,1999,2,"State",0.0439571624410784,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","3/1/1999",94.77936251,1999,3,"State",0.041317895127498,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","4/1/1999",95.35674013,1999,4,"State",0.0399909198403485,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","5/1/1999",96.11921535,1999,5,"State",0.0420366229523039,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","6/1/1999",96.76969407,1999,6,"State",0.0440463864330034,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","7/1/1999",97.1813486,1999,7,"State",0.0454128465412826,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","8/1/1999",97.4486138,1999,8,"State",0.0471643726915114,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","9/1/1999",97.48668549,1999,9,"State",0.0472155739902707,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","10/1/1999",97.3250955,1999,10,"State",0.045003396527211,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","11/1/1999",97.3410946,1999,11,"State",0.0435394283293566,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","12/1/1999",97.73385138,1999,12,"State",0.0437298562082096,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","1/1/2000",98.17081772,2000,1,"State",0.0436485984732156,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","2/1/2000",98.44448239,2000,2,"State",0.0427802782752968,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","3/1/2000",98.8397644,2000,3,"State",0.0428405697450391,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","4/1/2000",99.38864155,2000,4,"State",0.0422822908428213,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","5/1/2000",99.89557361,2000,5,"State",0.0392882759836219,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","6/1/2000",100.2496309,2000,6,"State",0.035961019236898,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","7/1/2000",100.4404673,2000,7,"State",0.0335364629833916,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","8/1/2000",100.5908163,2000,8,"State",0.0322447121356588,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","9/1/2000",100.5855735,2000,9,"State",0.0317878076829052,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","10/1/2000",100.3067275,2000,10,"State",0.0306357983486385,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","11/1/2000",100.0081096,2000,11,"State",0.0273986542986746,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","12/1/2000",100,2000,12,"State",0.0231869366447963,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","1/1/2001",100.137052,2001,1,"State",0.0200287043101548,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","2/1/2001",100.3006044,2001,2,"State",0.0188545052494333,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","3/1/2001",100.6864878,2001,3,"State",0.018684012565291,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","4/1/2001",101.1728929,2001,4,"State",0.0179522661963578,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","5/1/2001",101.57579,2001,5,"State",0.016819728134899,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","6/1/2001",101.9391837,2001,6,"State",0.0168534565646965,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","7/1/2001",102.3850039,2001,7,"State",0.0193600911293252,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","8/1/2001",102.9317008,2001,8,"State",0.0232713540470593,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","9/1/2001",103.2786672,2001,9,"State",0.0267741546455467,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","10/1/2001",103.1117299,2001,10,"State",0.0279642499552186,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","11/1/2001",102.6612784,2001,11,"State",0.026529536560703,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","12/1/2001",102.4652945,2001,12,"State",0.0246529449999999,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","1/1/2002",102.5552497,2002,1,"State",0.0241488804763297,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","2/1/2002",102.71651,2002,2,"State",0.0240866504688779,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","3/1/2002",102.9769065,2002,3,"State",0.0227480245864728,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","4/1/2002",103.4403741,2002,4,"State",0.0224119439012305,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","5/1/2002",104.0292931,2002,5,"State",0.0241544082502336,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","6/1/2002",104.6690382,2002,6,"State",0.0267792462222749,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","7/1/2002",105.107207,2002,7,"State",0.0265879083489491,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","8/1/2002",105.1276722,2002,8,"State",0.021334257404984,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","9/1/2002",105.0701274,2002,9,"State",0.0173458880577033,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","10/1/2002",105.255729,2002,10,"State",0.0207929699373612,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","11/1/2002",105.5976683,2002,11,"State",0.0286027014836003,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","12/1/2002",105.8191692,2002,12,"State",0.032731811452511,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","1/1/2003",105.9484311,2003,1,"State",0.0330863745144778,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","2/1/2003",106.1797928,2003,2,"State",0.0337169049065238,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","3/1/2003",106.521954,2003,3,"State",0.034425655425957,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","4/1/2003",106.9155765,2003,4,"State",0.0335961894012524,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","5/1/2003",107.3229915,2003,5,"State",0.0316612590728063,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","6/1/2003",107.8849263,2003,6,"State",0.0307243493902669,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","7/1/2003",108.4688075,2003,7,"State",0.0319825880255766,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","8/1/2003",108.7798874,2003,8,"State",0.0347407597216824,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","9/1/2003",108.9322733,2003,9,"State",0.0367577921105671,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","10/1/2003",108.8526702,2003,10,"State",0.0341733531673132,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","11/1/2003",108.609362,2003,11,"State",0.0285204564502681,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","12/1/2003",108.3586524,2003,12,"State",0.0239983286506467,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","1/1/2004",108.3023043,2004,1,"State",0.0222171595705678,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","2/1/2004",108.6848231,2004,2,"State",0.0235923449645308,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","3/1/2004",109.6212913,2004,3,"State",0.0290957608607143,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","4/1/2004",110.9234854,2004,4,"State",0.0374866696809142,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","5/1/2004",112.0773603,2004,5,"State",0.0442996298700824,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","6/1/2004",112.8224069,2004,6,"State",0.0457661766971054,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","7/1/2004",113.2081903,2004,7,"State",0.0436935088458494,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","8/1/2004",113.3634318,2004,8,"State",0.0421359546286861,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
"MS","MS","9/1/2004",113.4162458,2004,9,"State",0.0411629388074102,32.32,-90.21,578777,28,"Mississippi","East South Central Division","South Region"
